Game ID,Home,Home Elo,Home Score,Away,Away Elo,Away Score,Obs. Spread,Pred. Spread,Elo Diff.,Home Win,Away Win
1077,Northern Colorado,1193.32,26,Idaho St,1234.34,20,6,4.1,41.02,1,0
1078,Rutgers,1370.35,10,Illinois,1528.31,38,28,15.8,157.96,0,1
1079,Northern Iowa,1482.79,27,Illinois St,1459.0,10,17,2.38,23.8,1,0
1080,Nicholls St,1436.93,27,Incarnate Word,1316.83,23,4,12.01,120.1,1,0
1081,Northwestern,1432.86,3,Indiana,1579.29,34,31,14.64,146.43,0,1
1082,Southern Illinois,1464.33,23,Indiana St,1374.3,14,9,9.0,90.03,1,0
1083,Arkansas-Pine Bluff,1339.69,12,Jackson St,1257.78,21,9,8.19,81.9,0,1
1084,Stetson,1386.35,27,Jacksonville FL,1244.32,24,3,14.2,142.04,1,0
1085,Kansas St,1586.54,38,Kansas,1431.23,10,28,15.53,155.31,1,0
1086,Monmouth NJ,1531.41,45,Kennesaw St,1521.46,21,24,1.0,9.95,1,0
1087,Fordham,1279.64,34,Lafayette,1255.7,38,4,2.39,23.93,0,1
1088,Central Arkansas,1434.53,45,Lamar,1241.53,17,28,19.3,193.0,1,0
1089,Holy Cross,1405.18,24,Lehigh,1284.05,17,7,12.11,121.12,1,0
1090,Texas St-San Marcos,1352.08,3,Louisiana-Lafayette,1640.8,31,28,28.87,288.72,0,1
1091,Arkansas St,1516.71,48,Louisiana-Monroe,1455.67,41,7,6.1,61.04,1,0
1092,Butler,1228.19,27,Marist,1278.23,37,10,5.0,50.04,0,1
1093,Michigan,1688.55,38,Maryland,1423.66,7,31,26.49,264.88,1,0
1094,Liberty,1487.55,63,Massachusetts,1235.37,21,42,25.22,252.18,1,0
1095,Northwestern St,1259.83,20,McNeese St,1397.83,30,10,13.8,137.99,0,1
1096,SMU,1601.76,48,Memphis,1667.3,54,6,6.55,65.54,0,1
1097,Samford,1367.68,33,Mercer,1289.67,36,3,7.8,78.01,0,1
1099,South Dakota St,1522.58,35,Missouri St,1234.4,14,21,28.82,288.17,1,0
1100,Southern Utah,1232.93,7,Montana St,1523.76,42,35,29.08,290.83,0,1
1101,Dayton,1459.86,49,Morehead St,1279.54,35,14,18.03,180.32,1,0
1102,Tennessee Tech,1320.22,17,Murray St,1302.9,7,10,1.73,17.32,1,0
1103,New Mexico,1330.43,10,Nevada,1475.66,21,11,14.52,145.23,0,1
1104,Villanova,1512.39,20,New Hampshire,1429.99,28,8,8.24,82.4,0,1
1105,Morgan St,1260.87,0,Norfolk St,1370.73,48,48,10.99,109.86,0,1
1106,Campbell,1388.35,24,North Alabama,1306.46,25,1,8.19,81.89,0,1
1107,Virginia,1600.93,38,North Carolina,1509.9,31,7,9.1,91.03,1,0
1108,UTEP,1209.29,26,North Texas,1359.26,52,26,15.0,149.97,0,1
1109,Virginia Tech,1611.9,20,Notre Dame,1663.92,21,1,5.2,52.02,0,1
1110,TCU,1526.55,27,Oklahoma St,1613.62,34,7,8.71,87.07,0,1
1111,Brown,1318.72,36,Pennsylvania,1368.22,38,2,4.95,49.5,0,1
1112,Montana,1513.19,38,Portland St,1346.32,23,15,16.69,166.86,1,0
1113,Nebraska,1503.07,27,Purdue,1468.85,31,4,3.42,34.22,0,1
1115,Marshall,1454.56,20,Rice,1298.96,7,13,15.56,155.6,1,0
1116,Stony Brook,1344.29,10,Richmond,1375.92,30,20,3.16,31.63,0,1
1118,Weber St,1505.75,36,Sacramento St,1510.47,17,19,0.47,4.72,1,0
1119,Drake,1376.03,7,San Diego,1539.52,49,42,16.35,163.49,0,1
1121,Stephen F. Austin,1263.01,30,SE Louisiana,1491.06,47,17,22.8,228.05,0,1
1122,Vanderbilt,1412.55,7,South Carolina,1484.79,24,17,7.22,72.24,0,1
1123,North Carolina A&T,1487.58,22,South Carolina St,1470.18,20,2,1.74,17.39,1,0
1124,Oregon,1675.71,56,Southern Cal,1598.89,24,32,7.68,76.82,1,0
1125,Alabama A&M,1345.26,31,Southern U.,1406.27,35,4,6.1,61.01,0,1
1126,Boston College,1523.54,58,Syracuse,1463.14,27,31,6.04,60.4,1,0
1127,Alabama-Birmingham,1471.39,7,Tennessee,1572.29,30,23,10.09,100.9,0,1
1128,SE Missouri St,1465.63,32,Tennessee St,1246.86,13,19,21.88,218.77,1,0
1129,Jacksonville St,1360.37,17,Tennessee-Martin,1406.89,22,5,4.65,46.52,0,1
1130,Texas-San Antonio,1309.18,14,Texas A&M,1613.82,45,31,30.46,304.64,0,1
1131,Delaware,1341.12,24,Towson,1463.92,31,7,12.28,122.8,0,1
1132,Tulsa,1388.96,26,Tulane,1523.84,38,12,13.49,134.88,0,1
1133,Colorado,1455.02,14,UCLA,1456.93,31,17,0.19,1.91,0,1
1134,Middle Tennessee St,1385.64,20,UNC-Charlotte,1414.8,34,14,2.92,29.16,0,1
1135,Brigham Young,1541.81,42,Utah St,1497.19,14,28,4.46,44.62,1,0
1136,Western Carolina,1248.32,43,VMI,1315.06,35,8,6.67,66.74,1,0
1137,Central Conn St,1543.52,27,Wagner,1197.3,13,14,34.62,346.22,1,0
1138,North Carolina St,1450.19,10,Wake Forest,1582.47,44,34,13.23,132.28,0,1
1139,Utah,1703.18,33,Washington,1588.25,28,5,11.49,114.93,1,0
1140,South Dakota,1402.91,34,Western Illinois,1229.84,38,4,17.31,173.06,0,1
1141,Florida Atlantic,1528.24,35,Western Kentucky,1493.81,24,11,3.44,34.44,1,0
1142,Columbia,1313.66,10,Yale,1543.33,45,35,22.97,229.67,0,1
1143,North Dakota St,1649.89,56,Youngstown St,1407.51,17,39,24.24,242.37,1,0
1144,Kent St,1449.07,33,Toledo,1442.01,35,2,0.71,7.06,0,1
1145,Ball St,1452.32,31,Western Michigan,1541.63,35,4,8.93,89.31,0,1
1146,Miami OH,1500.73,24,Ohio U.,1495.01,21,3,0.57,5.72,1,0
1147,Louisiana-Lafayette,1640.8,48,Coastal Carolina,1455.26,7,41,18.55,185.54,1,0
1148,Temple,1539.7,17,South Florida,1456.26,7,10,8.34,83.43,1,0
1149,Washington,1588.25,19,Oregon St,1507.36,7,12,8.09,80.89,1,0
1150,Central Florida,1641.4,31,Tulsa,1388.96,34,3,25.24,252.44,0,1
1151,Sam Houston St,1466.68,24,Abilene Christian,1354.72,10,14,11.2,111.96,1,0
1152,LSU,1743.48,46,Alabama,1730.52,41,5,1.3,12.95,1,0
1153,Jackson St,1257.78,43,Alabama A&M,1345.26,48,5,8.75,87.48,0,1
1154,Southern Cal,1598.89,31,Arizona St,1519.73,26,5,7.92,79.17,1,0
1155,Western Kentucky,1493.81,45,Arkansas,1390.88,19,26,10.29,102.93,1,0
1156,Massachusetts,1235.37,7,Army,1499.6,63,56,26.42,264.23,0,1
1157,Tennessee-Martin,1406.89,24,Austin Peay,1523.1,38,14,11.62,116.21,0,1
1158,Wyoming,1574.5,17,Boise St,1655.03,20,3,8.05,80.53,0,1
1159,Florida St,1557.52,38,Boston College,1523.54,31,7,3.4,33.98,1,0
1160,Liberty,1487.55,24,Brigham Young,1541.81,31,7,5.43,54.26,0,1
1161,Yale,1543.33,59,Brown,1318.72,35,24,22.46,224.61,1,0
1162,Lehigh,1284.05,10,Bucknell,1242.48,20,10,4.16,41.57,0,1
1163,Davidson,1443.82,52,Butler,1228.19,10,42,21.56,215.63,1,0
1164,Washington St,1552.18,20,California,1503.04,33,13,4.91,49.15,0,1
1165,Kennesaw St,1521.46,38,Campbell,1388.35,35,3,13.31,133.11,1,0
1166,SE Louisiana,1491.06,34,Central Arkansas,1434.53,0,34,5.65,56.53,1,0
1167,St Francis PA,1360.67,31,Central Conn St,1543.52,38,7,18.28,182.84,0,1
1168,Hampton,1311.8,20,Charleston Southern,1362.14,27,7,5.03,50.35,0,1
1169,Connecticut,1343.13,3,Cincinnati,1625.38,48,45,28.23,282.25,0,1
1170,Fordham,1279.64,13,Colgate,1271.22,24,11,0.84,8.42,0,1
1171,Stanford,1445.65,13,Colorado,1455.02,16,3,0.94,9.37,0,1
1172,Harvard,1410.22,10,Columbia,1313.66,17,7,9.66,96.56,0,1
1173,Marist,1278.23,35,Dayton,1459.86,59,24,18.16,181.62,0,1
1174,Albany NY,1471.51,21,Delaware,1341.12,17,4,13.04,130.38,1,0
1175,Bethune-Cookman,1398.87,13,Delaware St,1187.72,16,3,21.11,211.14,0,1
1176,Jacksonville FL,1244.32,14,Drake,1376.03,28,14,13.17,131.71,0,1
1177,Notre Dame,1663.92,38,Duke,1435.8,7,31,22.81,228.12,1,0
1178,Maine,1401.49,31,Elon,1392.53,17,14,0.9,8.96,1,0
1179,Vanderbilt,1412.55,0,Florida,1675.82,56,56,26.33,263.26,0,1
1180,Florida Int'l,1423.54,7,Florida Atlantic,1528.24,37,30,10.47,104.7,0,1
1181,Utah St,1497.19,37,Fresno St,1461.2,35,2,3.6,35.99,1,0
1182,VMI,1315.06,21,Furman,1483.81,60,39,16.87,168.75,0,1
1183,Missouri,1530.34,0,Georgia,1729.6,27,27,19.93,199.26,0,1
1184,Alcorn St,1455.03,16,Grambling St,1413.49,19,3,4.15,41.54,0,1
1186,Lafayette,1255.7,23,Holy Cross,1405.18,20,3,14.95,149.47,1,0
1187,Eastern Washington,1414.82,48,Idaho St,1234.34,5,43,18.05,180.49,1,0
1188,New Hampshire,1429.99,16,James Madison,1627.06,54,38,19.71,197.08,0,1
1189,Tennessee,1572.29,17,Kentucky,1571.23,13,4,0.11,1.05,1,0
1190,North Texas,1359.26,17,Louisiana Tech,1485.98,52,35,12.67,126.72,0,1
1191,Georgia St,1534.13,31,Louisiana-Monroe,1455.67,45,14,7.85,78.46,0,1
1192,Wofford,1509.68,41,Mercer,1289.67,7,34,22.0,220.01,1,0
1193,Louisville,1552.26,27,Miami FL,1553.87,52,25,0.16,1.62,0,1
1194,Illinois,1528.31,37,Michigan St,1522.86,34,3,0.54,5.45,1,0
1196,Penn State,1676.97,26,Minnesota,1670.26,31,5,0.67,6.71,0,1
1197,New Mexico St,1356.47,3,Mississippi,1507.86,41,38,15.14,151.4,0,1
1198,North Alabama,1306.46,38,Monmouth NJ,1531.41,49,11,22.49,224.95,0,1
1199,Idaho,1351.29,17,Montana,1513.19,42,25,16.19,161.89,0,1
1200,North Carolina A&T,1487.58,16,Morgan St,1260.87,22,6,22.67,226.71,0,1
1201,Houston Baptist,1301.82,27,Nicholls St,1436.93,48,21,13.51,135.1,0,1
1202,Norfolk St,1370.73,38,North Carolina Central,1272.68,21,17,9.81,98.06,1,0
1203,Clemson,1767.37,55,North Carolina St,1450.19,10,45,31.72,317.18,1,0
1204,Western Illinois,1229.84,21,North Dakota St,1649.89,57,36,42.0,420.04,0,1
1205,Sacramento St,1510.47,38,Northern Arizona,1301.02,34,4,20.95,209.45,1,0
1206,Montana St,1523.76,45,Northern Colorado,1193.32,14,31,33.04,330.45,1,0
1207,Indiana St,1374.3,9,Northern Iowa,1482.79,17,8,10.85,108.49,0,1
1208,Purdue,1468.85,24,Northwestern,1432.86,22,2,3.6,35.98,1,0
1209,Lamar,1241.53,13,Northwestern St,1259.83,34,21,1.83,18.3,0,1
1210,Maryland,1423.66,14,Ohio State,1782.52,73,59,35.89,358.86,0,1
1211,Iowa St,1627.41,41,Oklahoma,1674.73,42,1,4.73,47.32,0,1
1212,Texas-San Antonio,1309.18,24,Old Dominion,1249.03,23,1,6.01,60.15,1,0
1213,Cornell NY,1400.85,20,Pennsylvania,1368.22,21,1,3.26,32.63,0,1
1214,UC-Davis,1371.51,45,Portland St,1346.32,28,17,2.52,25.19,1,0
1215,Arkansas-Pine Bluff,1339.69,20,Prairie View A&M,1385.85,37,17,4.62,46.16,0,1
1216,Gardner-Webb,1255.48,14,Presbyterian,1227.45,24,10,2.8,28.03,0,1
1217,Dartmouth,1571.81,27,Princeton,1507.98,10,17,6.38,63.84,1,0
1218,Duquesne,1350.67,21,Robert Morris PA,1385.08,41,20,3.44,34.42,0,1
1219,Wagner,1197.3,7,Sacred Heart,1392.15,41,34,19.48,194.85,0,1
1220,Chattanooga,1373.88,35,Samford,1367.68,27,8,0.62,6.2,1,0
1221,Nevada,1475.66,17,San Diego St,1564.75,13,4,8.91,89.09,1,0
1222,Eastern Kentucky,1425.8,31,SE Missouri St,1465.63,38,7,3.98,39.83,0,1
1223,East Carolina,1425.53,51,SMU,1601.76,59,8,17.62,176.23,0,1
1224,Appalachian St,1675.51,20,South Carolina,1484.79,15,5,19.07,190.72,1,0
1225,Howard,1200.94,21,South Carolina St,1470.18,62,41,26.92,269.24,0,1
1226,Youngstown St,1407.51,21,South Dakota,1402.91,56,35,0.46,4.61,0,1
1227,Illinois St,1459.0,27,South Dakota St,1522.58,18,9,6.36,63.58,1,0
1228,Missouri St,1234.4,14,Southern Illinois,1464.33,37,23,22.99,229.93,0,1
1229,Alabama-Birmingham,1471.39,2,Southern Miss,1466.81,37,35,0.46,4.57,0,1
1231,Incarnate Word,1316.83,24,Stephen F. Austin,1263.01,31,7,5.38,53.82,0,1
1232,San Diego,1539.52,51,Stetson,1386.35,7,44,15.32,153.17,1,0
1233,Towson,1463.92,31,Stony Brook,1344.29,14,17,11.96,119.63,1,0
1234,Baylor,1665.52,29,TCU,1526.55,23,6,13.9,138.96,1,0
1235,Eastern Illinois,1218.84,49,Tennessee St,1246.86,38,11,2.8,28.02,1,0
1236,Jacksonville St,1360.37,27,Tennessee Tech,1320.22,37,10,4.02,40.15,0,1
1237,Kansas St,1586.54,24,Texas,1537.72,27,3,4.88,48.83,0,1
1238,Alabama St,1331.46,27,Texas Southern,1138.0,21,6,19.35,193.46,1,0
1239,South Alabama,1319.7,28,Texas St-San Marcos,1352.08,30,2,3.24,32.38,0,1
1240,Georgia Southern,1502.44,28,Troy,1507.77,49,21,0.53,5.34,0,1
1241,UNC-Charlotte,1414.8,28,UTEP,1209.29,21,7,20.55,205.51,1,0
1242,Morehead St,1279.54,27,Valparaiso,1173.23,21,6,10.63,106.31,1,0
1243,Richmond,1375.92,28,Villanova,1512.39,35,7,13.65,136.46,0,1
1244,Georgia Tech,1387.92,28,Virginia,1600.93,33,5,21.3,213.01,0,1
1245,Wake Forest,1582.47,17,Virginia Tech,1611.9,36,19,2.94,29.43,0,1
1247,Texas Tech,1506.64,38,West Virginia,1455.98,17,21,5.07,50.66,1,0
1248,East Tennessee St,1283.31,20,Western Carolina,1248.32,23,3,3.5,34.98,0,1
1249,Rhode Island,1265.27,19,William & Mary,1366.01,55,36,10.07,100.74,0,1
1250,Iowa,1627.71,22,Wisconsin,1683.44,24,2,5.57,55.73,0,1
1251,Eastern Michigan,1468.97,42,Akron,1242.49,14,28,22.65,226.48,1,0
1252,Western Michigan,1541.63,37,Ohio U.,1495.01,34,3,4.66,46.62,1,0
1253,Bowling Green,1340.8,3,Miami OH,1500.73,44,41,15.99,159.93,0,1
1254,Northern Illinois,1388.32,31,Toledo,1442.01,28,3,5.37,53.7,1,0
1255,Buffalo,1541.82,27,Kent St,1449.07,30,3,9.27,92.75,0,1
1256,North Carolina,1509.9,27,Pittsburgh,1514.67,34,7,0.48,4.77,0,1
1257,Louisiana Tech,1485.98,10,Marshall,1454.56,31,21,3.14,31.42,0,1
1258,Fresno St,1461.2,7,San Diego St,1564.75,17,10,10.35,103.54,0,1
1260,SE Louisiana,1491.06,35,Abilene Christian,1354.72,14,21,13.63,136.34,1,0
1261,UTEP,1209.29,10,Alabama-Birmingham,1471.39,37,27,26.21,262.09,0,1
1262,New Hampshire,1429.99,17,Albany NY,1471.51,24,7,4.15,41.52,0,1
1263,Alabama A&M,1345.26,28,Alcorn St,1455.03,34,6,10.98,109.76,0,1
1264,Coastal Carolina,1455.26,27,Arkansas St,1516.71,28,1,6.15,61.45,0,1
1265,VMI,1315.06,6,Army,1499.6,47,41,18.45,184.54,0,1
1266,Georgia,1729.6,21,Auburn,1654.33,14,7,7.53,75.26,1,0
1267,Central Michigan,1512.82,45,Ball St,1452.32,44,1,6.05,60.5,1,0
1268,Oklahoma,1674.73,34,Baylor,1665.52,31,3,0.92,9.22,1,0
1269,New Mexico,1330.43,9,Boise St,1655.03,42,33,32.46,324.6,0,1
1270,Idaho St,1234.34,10,Brigham Young,1541.81,42,32,30.75,307.47,0,1
1271,Duquesne,1350.67,16,Bryant,1267.87,20,4,8.28,82.8,0,1
1272,Georgetown DC,1340.76,17,Bucknell,1242.48,20,3,9.83,98.28,0,1
1273,Valparaiso,1173.23,21,Butler,1228.19,24,3,5.5,54.96,0,1
1274,Eastern Washington,1414.82,42,Cal Poly SLO,1283.16,41,1,13.17,131.67,1,0
1275,Southern Cal,1598.89,41,California,1503.04,17,24,9.59,95.86,1,0
1276,Monmouth NJ,1531.41,47,Campbell,1388.35,10,37,14.31,143.06,1,0
1277,Stephen F. Austin,1263.01,7,Central Arkansas,1434.53,30,23,17.15,171.52,0,1
1278,Robert Morris PA,1385.08,28,Central Conn St,1543.52,49,21,15.84,158.44,0,1
1279,The Citadel,1409.07,33,Chattanooga,1373.88,34,1,3.52,35.18,0,1
1280,Wake Forest,1582.47,3,Clemson,1767.37,52,49,18.49,184.9,0,1
1281,Air Force,1623.68,38,Colorado St,1451.19,21,17,17.25,172.49,1,0
1282,Brown,1318.72,48,Columbia,1313.66,24,24,0.51,5.06,1,0
1283,Cornell NY,1400.85,20,Dartmouth,1571.81,17,3,17.1,170.96,1,0
1284,Stony Brook,1344.29,10,Delaware,1341.12,17,7,0.32,3.17,0,1
1285,Norfolk St,1370.73,33,Delaware St,1187.72,17,16,18.3,183.01,1,0
1286,Dayton,1459.86,46,Drake,1376.03,29,17,8.38,83.83,1,0
1287,Syracuse,1463.14,49,Duke,1435.8,6,43,2.73,27.34,1,0
1288,Mercer,1289.67,33,East Tennessee St,1283.31,38,5,0.64,6.36,0,1
1289,SE Missouri St,1465.63,26,Eastern Illinois,1218.84,12,14,24.68,246.79,1,0
1290,Tennessee Tech,1320.22,10,Eastern Kentucky,1425.8,22,12,10.56,105.58,0,1
1291,Howard,1200.94,7,Florida A&M,1455.32,39,32,25.44,254.38,0,1
1292,Alabama St,1331.46,12,Florida St,1557.52,49,37,22.61,226.06,0,1
1293,Holy Cross,1405.18,49,Fordham,1279.64,27,22,12.55,125.54,1,0
1294,North Alabama,1306.46,34,Gardner-Webb,1255.48,30,4,5.1,50.98,1,0
1295,Louisiana-Monroe,1455.67,29,Georgia Southern,1502.44,51,22,4.68,46.76,0,1
1296,Appalachian St,1675.51,56,Georgia St,1534.13,27,29,14.14,141.37,1,0
1297,Virginia Tech,1611.9,45,Georgia Tech,1387.92,0,45,22.4,223.98,1,0
1298,Kennesaw St,1521.46,50,Hampton,1311.8,7,43,20.97,209.66,1,0
1299,Pennsylvania,1368.22,24,Harvard,1410.22,20,4,4.2,41.99,1,0
1300,Memphis,1667.3,45,Houston,1457.12,27,18,21.02,210.18,1,0
1301,Lamar,1241.53,26,Houston Baptist,1301.82,31,5,6.03,60.29,0,1
1302,Sacramento St,1510.47,31,Idaho,1351.29,7,24,15.92,159.18,1,0
1303,Missouri St,1234.4,12,Illinois St,1459.0,17,5,22.46,224.59,0,1
1304,Youngstown St,1407.51,17,Indiana St,1374.3,24,7,3.32,33.21,0,1
1305,Minnesota,1670.26,19,Iowa,1627.71,23,4,4.26,42.55,0,1
1306,Texas,1537.72,21,Iowa St,1627.41,23,2,8.97,89.7,0,1
1307,Southern U.,1406.27,40,Jackson St,1257.78,34,6,14.85,148.49,1,0
1308,Richmond,1375.92,6,James Madison,1627.06,48,42,25.11,251.14,0,1
1309,West Virginia,1455.98,24,Kansas St,1586.54,20,4,13.06,130.56,1,0
1310,Colgate,1271.22,16,Lafayette,1255.7,0,16,1.55,15.51,1,0
1311,Rhode Island,1265.27,30,Maine,1401.49,34,4,13.62,136.22,0,1
1312,Jacksonville FL,1244.32,52,Marist,1278.23,45,7,3.39,33.91,1,0
1313,Michigan St,1522.86,10,Michigan,1688.55,44,34,16.57,165.69,0,1
1314,Rice,1298.96,31,Middle Tennessee St,1385.64,28,3,8.67,86.68,1,0
1315,LSU,1743.48,58,Mississippi,1507.86,37,21,23.56,235.61,1,0
1316,Alabama,1730.52,38,Mississippi St,1524.09,7,31,20.64,206.44,1,0
1318,Florida,1675.82,23,Missouri,1530.34,6,17,14.55,145.48,1,0
1320,Weber St,1505.75,16,Montana,1513.19,35,19,0.74,7.43,0,1
1322,Austin Peay,1523.1,42,Murray St,1302.9,7,35,22.02,220.2,1,0
1323,Wisconsin,1683.44,37,Nebraska,1503.07,21,16,18.04,180.37,1,0
1324,Incarnate Word,1316.83,28,New Mexico St,1356.47,41,13,3.96,39.63,0,1
1325,McNeese St,1397.83,20,Nicholls St,1436.93,34,14,3.91,39.1,0,1
1326,Bethune-Cookman,1398.87,17,North Carolina A&T,1487.58,47,30,8.87,88.71,0,1
1327,South Carolina St,1470.18,24,North Carolina Central,1272.68,0,24,19.75,197.51,1,0
1328,Louisville,1552.26,34,North Carolina St,1450.19,20,14,10.21,102.07,1,0
1330,South Dakota,1402.91,14,North Dakota St,1649.89,49,35,24.7,246.98,0,1
1331,Massachusetts,1235.37,6,Northwestern,1432.86,45,39,19.75,197.5,0,1
1332,Navy,1600.05,20,Notre Dame,1663.92,52,32,6.39,63.87,0,1
1333,Kansas,1431.23,13,Oklahoma St,1613.62,31,18,18.24,182.39,0,1
1334,Arizona,1422.92,6,Oregon,1675.71,34,28,25.28,252.8,0,1
1335,Arizona St,1519.73,34,Oregon St,1507.36,35,1,1.24,12.37,0,1
1336,Indiana,1579.29,27,Penn State,1676.97,34,7,9.77,97.68,0,1
1338,Charleston Southern,1362.14,27,Presbyterian,1227.45,7,20,13.47,134.7,1,0
1339,Yale,1543.33,51,Princeton,1507.98,14,37,3.54,35.36,1,0
1340,Ohio State,1782.52,56,Rutgers,1370.35,21,35,41.22,412.17,1,0
1341,Lehigh,1284.05,6,Sacred Heart,1392.15,13,7,10.81,108.1,0,1
1342,Northwestern St,1259.83,31,Sam Houston St,1466.68,28,3,20.68,206.85,1,0
1343,Morehead St,1279.54,20,San Diego,1539.52,52,32,26.0,259.98,0,1
1344,Louisiana-Lafayette,1640.8,37,South Alabama,1319.7,27,10,32.11,321.1,1,0
1345,Northern Iowa,1482.79,7,South Dakota St,1522.58,38,31,3.98,39.78,0,1
1346,Cincinnati,1625.38,20,South Florida,1456.26,17,3,16.91,169.12,1,0
1347,Northern Arizona,1301.02,30,Southern Utah,1232.93,31,1,6.81,68.09,0,1
1348,Wagner,1197.3,8,St Francis PA,1360.67,42,34,16.34,163.37,0,1
1349,Davidson,1443.82,42,Stetson,1386.35,14,28,5.75,57.47,1,0
1350,Tulane,1523.84,21,Temple,1539.7,29,8,1.59,15.86,0,1
1351,Tennessee St,1246.86,17,Tennessee-Martin,1406.89,28,11,16.0,160.03,0,1
1352,South Carolina,1484.79,6,Texas A&M,1613.82,30,24,12.9,129.03,0,1
1353,Troy,1507.77,63,Texas St-San Marcos,1352.08,27,36,15.57,155.7,1,0
1354,TCU,1526.55,33,Texas Tech,1506.64,31,2,1.99,19.91,1,0
1355,Southern Miss,1466.81,36,Texas-San Antonio,1309.18,17,19,15.76,157.64,1,0
1356,Montana St,1523.76,27,UC-Davis,1371.51,17,10,15.23,152.25,1,0
1357,Hawai`i,1531.49,21,UNLV,1375.75,7,14,15.57,155.74,1,0
1358,UCLA,1456.93,3,Utah,1703.18,49,46,24.63,246.25,0,1
1359,Wyoming,1574.5,21,Utah St,1497.19,26,5,7.73,77.31,0,1
1360,Kentucky,1571.23,38,Vanderbilt,1412.55,14,24,15.87,158.68,1,0
1361,Stanford,1445.65,22,Washington St,1552.18,49,27,10.65,106.54,0,1
1362,Samford,1367.68,31,Western Carolina,1248.32,13,18,11.94,119.36,1,0
1363,Southern Illinois,1464.33,45,Western Illinois,1229.84,21,24,23.45,234.49,1,0
1364,Towson,1463.92,31,William & Mary,1366.01,10,21,9.79,97.91,1,0
1365,Furman,1483.81,7,Wofford,1509.68,24,17,2.59,25.87,0,1
1366,Ohio U.,1495.01,66,Bowling Green,1340.8,24,42,15.42,154.21,1,0
1367,Eastern Michigan,1468.97,45,Northern Illinois,1388.32,17,28,8.07,80.66,1,0
1368,Toledo,1442.01,30,Buffalo,1541.82,49,19,9.98,99.81,0,1
1369,Akron,1242.49,17,Miami OH,1500.73,20,3,25.82,258.23,0,1
1370,North Carolina St,1450.19,26,Georgia Tech,1387.92,28,2,6.23,62.26,0,1
1371,Stephen F. Austin,1263.01,32,Northwestern St,1259.83,20,12,0.32,3.18,1,0
1372,Nicholls St,1436.93,28,SE Louisiana,1491.06,27,1,5.41,54.13,1,0
1373,Central Arkansas,1434.53,52,Incarnate Word,1316.83,35,17,11.77,117.7,1,0
1374,Colorado St,1451.19,7,Wyoming,1574.5,17,10,12.33,123.3,0,1
1375,Western Carolina,1248.32,3,Alabama,1730.52,66,63,48.22,482.2,0,1
1377,Louisiana Tech,1485.98,14,Alabama-Birmingham,1471.39,20,6,1.46,14.59,0,1
1378,Texas St-San Marcos,1352.08,13,Appalachian St,1675.51,35,22,32.34,323.43,0,1
1379,Utah,1703.18,35,Arizona,1422.92,7,28,28.03,280.26,1,0
1380,Oregon,1675.71,28,Arizona St,1519.73,31,3,15.6,155.99,0,1
1381,Georgia Southern,1502.44,33,Arkansas St,1516.71,38,5,1.43,14.28,0,1
1382,Texas Southern,1138.0,13,Arkansas-Pine Bluff,1339.69,45,32,20.17,201.68,0,1
1383,Samford,1367.68,0,Auburn,1654.33,52,52,28.66,286.65,0,1
1384,Eastern Illinois,1218.84,7,Austin Peay,1523.1,35,28,30.43,304.26,0,1
1385,Texas,1537.72,10,Baylor,1665.52,24,14,12.78,127.8,0,1
1386,Florida A&M,1455.32,27,Bethune-Cookman,1398.87,31,4,5.65,56.46,0,1
1387,Dartmouth,1571.81,29,Brown,1318.72,23,6,25.31,253.09,1,0
1388,Campbell,1388.35,31,Charleston Southern,1362.14,41,10,2.62,26.2,0,1
1389,Temple,1539.7,13,Cincinnati,1625.38,15,2,8.57,85.69,0,1
1390,Washington,1588.25,14,Colorado,1455.02,20,6,13.32,133.23,0,1
1391,East Carolina,1425.53,31,Connecticut,1343.13,24,7,8.24,82.4,1,0
1392,Columbia,1313.66,9,Cornell NY,1400.85,35,26,8.72,87.19,0,1
1393,Drake,1376.03,31,Davidson,1443.82,28,3,6.78,67.79,1,0
1394,Butler,1228.19,38,Dayton,1459.86,51,13,23.17,231.66,0,1
1395,St Francis PA,1360.67,35,Delaware St,1187.72,21,14,17.29,172.95,1,0
1396,Central Conn St,1543.52,43,Duquesne,1350.67,10,33,19.29,192.85,1,0
1397,Portland St,1346.32,46,Eastern Washington,1414.82,53,7,6.85,68.5,0,1
1398,Miami FL,1553.87,24,Florida Int'l,1423.54,30,6,13.03,130.33,0,1
1399,Bucknell,1242.48,14,Fordham,1279.64,31,17,3.72,37.16,0,1
1400,Nevada,1475.66,35,Fresno St,1461.2,28,7,1.45,14.46,1,0
1402,Texas A&M,1613.82,13,Georgia,1729.6,19,6,11.58,115.78,0,1
1403,South Alabama,1319.7,15,Georgia St,1534.13,28,13,21.44,214.43,0,1
1404,San Diego St,1564.75,11,Hawai`i,1531.49,14,3,3.33,33.26,0,1
1405,Georgetown DC,1340.76,0,Holy Cross,1405.18,24,24,6.44,64.42,0,1
1406,Morgan St,1260.87,15,Howard,1200.94,20,5,5.99,59.93,0,1
1407,Michigan,1688.55,39,Indiana,1579.29,14,25,10.93,109.25,1,0
1408,Illinois,1528.31,10,Iowa,1627.71,19,9,9.94,99.4,0,1
1409,Kansas,1431.23,31,Iowa St,1627.41,41,10,19.62,196.18,0,1
1410,Alcorn St,1455.03,41,Jackson St,1257.78,6,35,19.72,197.24,1,0
