game_id,did_home_win,conference_game,neutral_site,season,week,away_l3g_avg_points,away_l5g_avg_points,away_l7g_avg_points,home_l3g_avg_points,home_l5g_avg_points,home_l7g_avg_points,home_l3g_avg_spread,home_l5g_avg_spread,home_l7g_avg_spread,away_l3g_avg_spread,away_l5g_avg_spread,away_l7g_avg_spread,home_l3g_opp_avg_points,home_l5g_opp_avg_points,home_l7g_opp_avg_points,away_l3g_opp_avg_points,away_l5g_opp_avg_points,away_l7g_opp_avg_points,home_l3g_opp_avg_spread,home_l5g_opp_avg_spread,home_l7g_opp_avg_spread,away_l3g_opp_avg_spread,away_l5g_opp_avg_spread,away_l7g_opp_avg_spread,season_type_postseason,season_type_regular,away_conference_ACC,away_conference_American Athletic,away_conference_Big 12,away_conference_Big East,away_conference_Big Ten,away_conference_Conference USA,away_conference_FBS Independents,away_conference_FCS,away_conference_Mid-American,away_conference_Mountain West,away_conference_Pac-12,away_conference_SEC,away_conference_Sun Belt,away_conference_Western Athletic,home_conference_ACC,home_conference_American Athletic,home_conference_Big 12,home_conference_Big East,home_conference_Big Ten,home_conference_Conference USA,home_conference_FBS Independents,home_conference_FCS,home_conference_Mid-American,home_conference_Mountain West,home_conference_Pac-12,home_conference_SEC,home_conference_Sun Belt,home_conference_Western Athletic
7518,FALSE,FALSE,FALSE,2019,10,40.33333333,34.2,33.28571429,25.33333333,34.4,42.14285714,1,13.6,21.14285714,17.66666667,9.4,8,24.33333333,20.8,21,21.66666667,23.8,24.28571429,-2,-14.6,-22.14285714,-18.66666667,-10.4,-9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7519,TRUE,TRUE,FALSE,2019,10,13.66666667,13,15.42857143,21.66666667,21,26.85714286,-12.33333333,-8,0.285714286,-12.66666667,-19.8,-23,34,29,26.57142857,25.33333333,31.8,37.42857143,11.33333333,7,-1.285714286,11.66666667,18.8,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7520,FALSE,TRUE,FALSE,2019,10,44.33333333,35.6,37,30.33333333,28.4,29.14285714,-3,-2,-0.857142857,13,6.2,9.285714286,33.33333333,30.4,30,30.33333333,28.4,26.71428571,2,1,-0.142857143,-14,-7.2,-10.28571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7521,FALSE,TRUE,FALSE,2019,10,24,25,23,31.33333333,31,33,0.666666667,-1.8,0.142857143,-9.666666667,-5.2,-4.571428571,30.66666667,32.8,32.85714286,32.66666667,29.2,26.57142857,-1.666666667,0.8,-1.142857143,8.666666667,4.2,3.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7522,TRUE,TRUE,FALSE,2019,11,32.33333333,22.6,19.14285714,34.33333333,35.2,38.85714286,4,12.8,19.14285714,3.666666667,-15.6,-19.57142857,30.33333333,22.4,19.71428571,27.66666667,37.2,37.71428571,-5,-13.8,-20.14285714,-4.666666667,14.6,18.57142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7523,TRUE,TRUE,FALSE,2019,11,29,26.2,22.57142857,39.33333333,39,38.71428571,25.66666667,24.2,23.28571429,2,-5.6,-14.28571429,13.66666667,14.8,15.42857143,26,30.8,35.85714286,-26.66666667,-25.2,-24.28571429,-3,4.6,13.28571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7524,FALSE,TRUE,FALSE,2019,11,24.66666667,19,17.42857143,34,33.6,38.42857143,0.333333333,0.4,8.285714286,-2.333333333,-20.4,-21.42857143,33.66666667,33.2,30.14285714,26,38.4,37.85714286,-1.333333333,-1.4,-9.285714286,1.333333333,19.4,20.42857143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7525,FALSE,TRUE,FALSE,2019,11,40.66666667,40.8,35.71428571,21.33333333,26.6,23.71428571,-16.66666667,-3.6,-10,21.66666667,19.2,13.28571429,38,30.2,33.71428571,18,20.6,21.42857143,15.66666667,2.6,9,-22.66666667,-20.2,-14.28571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7526,FALSE,TRUE,FALSE,2019,11,21.66666667,28.8,34.71428571,17,25.4,19.57142857,-3,0.6,-10.57142857,-2.333333333,5,3,20,24.8,30.14285714,23,22.8,30.71428571,2,-1.6,9.571428571,1.333333333,-6,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7527,TRUE,TRUE,FALSE,2019,11,39.33333333,40,40.85714286,30.66666667,27.4,30.42857143,-8.666666667,-8.4,-1.285714286,11,12.8,16.14285714,39.33333333,35.8,31.71428571,27.33333333,26.2,23.71428571,7.666666667,7.4,0.285714286,-12,-13.8,-17.14285714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7528,FALSE,TRUE,FALSE,2019,11,27.66666667,31.2,27.57142857,14,24.6,22.71428571,-20,-7.6,-13.57142857,7.666666667,12,7.571428571,34,32.2,36.28571429,19,18.2,19,19,6.6,12.57142857,-8.666666667,-13,-8.571428571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7529,FALSE,TRUE,FALSE,2019,11,34,26.4,24.14285714,20.66666667,25.2,32.71428571,-18.66666667,-6.4,0.285714286,4,-8.6,-9.857142857,39.33333333,31.6,32.42857143,29,34,33,17.66666667,5.4,-1.285714286,-5,7.6,8.857142857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7530,FALSE,TRUE,FALSE,2019,11,45,37.4,33.71428571,37,37.6,33.28571429,13.66666667,14,11.14285714,25.33333333,20.2,13.71428571,23.33333333,23.6,22.14285714,18.66666667,16.2,19,-14.66666667,-15,-12.14285714,-26.33333333,-21.2,-14.71428571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7531,TRUE,FALSE,FALSE,2019,11,9.333333333,13.2,16.42857143,41.66666667,38.2,33.71428571,14,16,14.42857143,-50.33333333,-43,-35.85714286,27.66666667,22.2,19.28571429,58.66666667,55.2,51.28571429,-15,-17,-15.42857143,49.33333333,42,34.85714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7532,TRUE,TRUE,FALSE,2019,11,34.33333333,23.8,18.28571429,49,48.6,43.71428571,12.66666667,18,13.42857143,-7,-16.6,-27.14285714,36.33333333,30.6,30.28571429,40.33333333,39.4,44.42857143,-13.66666667,-19,-14.42857143,6,15.6,26.14285714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7533,FALSE,FALSE,FALSE,2019,11,29.33333333,26.2,25.14285714,17.66666667,20.8,25.57142857,-32.33333333,-21.6,-11.42857143,12.33333333,8.8,5.428571429,50,42.4,37,16,16.4,18.71428571,31.33333333,20.6,10.42857143,-13.33333333,-9.8,-6.428571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7534,TRUE,TRUE,FALSE,2019,11,12.66666667,20.6,19.71428571,48.33333333,52.6,47.28571429,38,45.4,35,-43.33333333,-18.8,-19,10.33333333,7.2,12.28571429,55,38.4,37.71428571,-39,-46.4,-36,42.33333333,17.8,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7535,TRUE,TRUE,FALSE,2019,11,4.333333333,13,16.71428571,32.33333333,33.8,34,20,25.8,25.42857143,-33.66666667,-25.2,-17.28571429,12.33333333,8,8.571428571,37,37.2,33,-21,-26.8,-26.42857143,32.66666667,24.2,16.28571429,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7536,FALSE,TRUE,FALSE,2019,11,24,22,21.57142857,31,34.6,28.71428571,-2,6.6,-1.142857143,-9.666666667,-8.8,-13.42857143,33,28,29.85714286,32.66666667,29.8,34,1,-7.6,0.142857143,8.666666667,7.8,12.42857143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,TRUE,TRUE,FALSE,2019,11,23.66666667,30,27.14285714,39,38.4,33.42857143,24.66666667,20,13.85714286,6,17.6,8,14.33333333,18.4,19.57142857,16.66666667,11.4,18.14285714,-25.66666667,-21,-14.85714286,-7,-18.6,-9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7538,FALSE,TRUE,FALSE,2019,11,17,22,19,22.33333333,16,19.14285714,5.666666667,-10.6,-4.142857143,-11.66666667,-6.6,-10.85714286,16.66666667,26.6,23.28571429,27.66666667,27.6,28.85714286,-6.666666667,9.6,3.142857143,10.66666667,5.6,9.857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7539,TRUE,TRUE,FALSE,2019,11,17.66666667,17.6,25,45.33333333,39,39.28571429,22.33333333,17,16,-12,-20,-10.14285714,23,22,23.28571429,28.66666667,36.6,34.14285714,-23.33333333,-18,-17,11,19,9.142857143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,FALSE,TRUE,FALSE,2019,11,21.33333333,16.2,12,9.666666667,14.8,26.42857143,-18.66666667,-11.2,1.428571429,-7.666666667,-23.2,-27.14285714,28.33333333,26,25,28,38.4,38.14285714,17.66666667,10.2,-2.428571429,6.666666667,22.2,26.14285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7541,TRUE,TRUE,FALSE,2019,11,23.66666667,22.8,26.57142857,25.66666667,26.8,27.57142857,-2,-2,-1.714285714,-7,-7.6,-5.285714286,27.66666667,28.8,29.28571429,29.66666667,29.4,30.85714286,1,1,0.714285714,6,6.6,4.285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7542,TRUE,TRUE,FALSE,2019,11,19.33333333,16.4,19.14285714,22.66666667,23.8,19,4.333333333,1.4,-7.142857143,-14,-18,-18,18.33333333,22.4,26.14285714,32.33333333,33.4,36.14285714,-5.333333333,-2.4,6.142857143,13,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7543,FALSE,TRUE,FALSE,2019,11,21.66666667,23.2,22.28571429,19.33333333,23,22,-12.66666667,-10.4,-14.28571429,-12.33333333,-19.2,-16,32,33.4,36.28571429,33,41.4,37.28571429,11.66666667,9.4,13.28571429,11.33333333,18.2,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7544,TRUE,TRUE,FALSE,2019,11,25,28.8,24.42857143,34.66666667,35.6,37.28571429,-0.666666667,-0.6,8,3,2,-4.285714286,35.33333333,36.2,29.28571429,21,25.8,27.71428571,-0.333333333,-0.4,-9,-4,-3,3.285714286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7545,TRUE,TRUE,FALSE,2019,11,11.66666667,16.2,19.85714286,37.66666667,34.4,32.14285714,23.66666667,20,16,-18.66666667,-9.2,-5,14,14.4,16.14285714,29.33333333,24.4,23.85714286,-24.66666667,-21,-17,17.66666667,8.2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7546,TRUE,TRUE,FALSE,2019,11,15.66666667,29.4,32.85714286,37.66666667,29.4,31.28571429,12.66666667,2,6.428571429,-22.66666667,0.4,3.571428571,25,27.4,24.85714286,37.33333333,28,28.28571429,-13.66666667,-3,-7.428571429,21.66666667,-1.4,-4.571428571,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,TRUE,TRUE,FALSE,2019,11,41,37,32,24.33333333,30.6,25.28571429,-2,12.4,9.857142857,-3.666666667,-1.4,-14.42857143,26.33333333,18.2,15.42857143,43.66666667,37.4,45.42857143,1,-13.4,-10.85714286,2.666666667,0.4,13.42857143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,FALSE,TRUE,FALSE,2019,11,31,26.8,26.42857143,31.66666667,29,27.85714286,0.666666667,2.2,5.714285714,1,-3.2,-7.142857143,31,26.8,22.14285714,29,29,32.57142857,-1.666666667,-3.2,-6.714285714,-2,2.2,6.142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7549,TRUE,TRUE,FALSE,2019,11,22,18,18.57142857,33,34.4,36,19.66666667,22.6,24.71428571,-23,-28.2,-29.57142857,13.33333333,11.8,11.28571429,44,45.2,47.14285714,-20.66666667,-23.6,-25.71428571,22,27.2,28.57142857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7550,FALSE,TRUE,FALSE,2019,11,26,25,27.57142857,27,27.8,25.85714286,-5,3.2,5.857142857,-1.666666667,-1.4,-8.285714286,32,24.6,20,26.66666667,25.4,34.85714286,4,-4.2,-6.857142857,0.666666667,0.4,7.285714286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7551,FALSE,TRUE,FALSE,2019,11,49.33333333,53,44,41.33333333,46.4,47,19.33333333,25.6,28.42857143,17.66666667,11.2,7.571428571,22,20.8,18.57142857,30.66666667,40.8,35.42857143,-20.33333333,-26.6,-29.42857143,-18.66666667,-12.2,-8.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7552,TRUE,TRUE,FALSE,2019,11,24,21.4,26.14285714,43,42.8,36,12.66666667,12.4,11,-6,-15,-4.571428571,30.33333333,30.4,25,29,35.4,29.71428571,-13.66666667,-13.4,-12,5,14,3.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7553,TRUE,TRUE,FALSE,2019,11,27.33333333,25.2,25.85714286,55.33333333,45.8,38.85714286,32.66666667,23.2,16.57142857,-19,-17.4,-12.71428571,22.66666667,22.6,22.28571429,45.33333333,41.6,37.57142857,-33.66666667,-24.2,-17.57142857,18,16.4,11.71428571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7554,TRUE,TRUE,FALSE,2019,11,15,25.2,26.57142857,35.66666667,35.8,39.28571429,20.33333333,23.6,28.57142857,2.666666667,14,8.571428571,15.33333333,12.2,10.71428571,11.33333333,10.2,17,-21.33333333,-24.6,-29.57142857,-3.666666667,-15,-9.571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7555,TRUE,FALSE,FALSE,2019,11,12.66666667,20,18.28571429,29.66666667,29.8,26.14285714,18.66666667,11.8,5.857142857,-29.66666667,-29.2,-29.42857143,11,18,20.28571429,41.33333333,48.2,46.71428571,-19.66666667,-12.8,-6.857142857,28.66666667,28.2,28.42857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7556,TRUE,TRUE,FALSE,2019,11,32,28.8,26.14285714,39.66666667,36,36,-4,4.6,5.571428571,-3.333333333,-10.2,-13.57142857,43.66666667,31.4,30.42857143,34.33333333,38,38.71428571,3,-5.6,-6.571428571,2.333333333,9.2,12.57142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7557,TRUE,TRUE,FALSE,2019,11,18.33333333,19,26,34,34.4,34,14,18.4,11.71428571,-26,-23.2,-10.42857143,20,16,22.28571429,43.33333333,41.2,35.42857143,-15,-19.4,-12.71428571,25,22.2,9.428571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7558,FALSE,TRUE,FALSE,2019,11,16.66666667,22.8,24.71428571,40.66666667,38.2,35,5.666666667,5.6,7.857142857,-20.33333333,-13.4,-11.57142857,35,32.6,27.14285714,36,35.2,35.28571429,-6.666666667,-6.6,-8.857142857,19.33333333,12.4,10.57142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7559,FALSE,FALSE,FALSE,2019,11,35.33333333,31.4,32.28571429,22,22.6,30.42857143,0.333333333,-1.2,11.57142857,19.33333333,13.8,16,21.66666667,23.8,18.85714286,15,16.6,15.28571429,-1.333333333,0.2,-12.57142857,-20.33333333,-14.8,-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7560,TRUE,TRUE,FALSE,2019,11,29.66666667,26.6,29.28571429,22.33333333,23.4,23.28571429,0.666666667,4.4,3.428571429,-7.333333333,-8.4,-2.428571429,21.66666667,19,19.85714286,36,34,30.71428571,-1.666666667,-5.4,-4.428571429,6.333333333,7.4,1.428571429,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7561,TRUE,TRUE,FALSE,2019,11,7,20.4,21.42857143,21.66666667,28.6,33.42857143,15,21.2,20.71428571,-19.66666667,-6.8,-6.285714286,6.666666667,7.4,12.71428571,25.66666667,26.2,26.71428571,-16,-22.2,-21.71428571,18.66666667,5.8,5.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7562,FALSE,TRUE,FALSE,2019,11,11,14,16,30.66666667,27.4,30.28571429,20.33333333,11.4,12.14285714,-17.33333333,-16.4,-14.85714286,10.33333333,16,18.14285714,27.33333333,29.4,29.85714286,-21.33333333,-12.4,-13.14285714,16.33333333,15.4,13.85714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7563,TRUE,FALSE,FALSE,2019,11,40.33333333,31,25.42857143,26,28.4,28.42857143,-5.333333333,-3.4,0,7.333333333,1.2,-6,31.33333333,31.8,28.42857143,32,28.8,30.42857143,4.333333333,2.4,-1,-8.333333333,-2.2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7564,FALSE,FALSE,FALSE,2019,11,23,27.4,27.42857143,18,25.8,25.42857143,-18.66666667,-5.4,-10.28571429,-3,6.2,6.571428571,36.66666667,31.2,35.71428571,25,20.2,19.85714286,17.66666667,4.4,9.285714286,2,-7.2,-7.571428571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,FALSE,TRUE,FALSE,2019,11,40.33333333,37.4,36.85714286,15.33333333,24.2,30.42857143,-17.66666667,-0.2,11.71428571,26,18.8,18.57142857,33,24.4,18.71428571,13.33333333,17.6,17.28571429,16.66666667,-0.8,-12.71428571,-27,-19.8,-19.57142857,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,TRUE,TRUE,FALSE,2019,11,37.66666667,28.8,31.28571429,40.66666667,49.4,47.85714286,14.33333333,27.6,24,10,2.4,5.714285714,26.33333333,21.8,23.85714286,26.66666667,25.4,24.57142857,-15.33333333,-28.6,-25,-11,-3.4,-6.714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7567,TRUE,TRUE,FALSE,2019,11,20,20.8,24.71428571,40.33333333,39.2,32.28571429,19.33333333,20.8,15.42857143,-5,-2.2,5.142857143,21,18.4,16.85714286,24,22,18.57142857,-20.33333333,-21.8,-16.42857143,4,1.2,-6.142857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7568,FALSE,TRUE,FALSE,2019,11,10,14.6,17.57142857,18.66666667,24.2,22.42857143,3.333333333,8.2,6.571428571,-17.66666667,-22,-15.42857143,15.33333333,16,15.85714286,26.66666667,35.6,32,-4.333333333,-9.2,-7.571428571,16.66666667,21,14.42857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7569,TRUE,TRUE,FALSE,2019,11,37.33333333,33.4,29.14285714,31.33333333,31,33,0.666666667,-1.8,0.142857143,-1,-3,-10.42857143,30.66666667,32.8,32.85714286,37.33333333,35.4,38.57142857,-1.666666667,0.8,-1.142857143,0,2,9.428571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7570,FALSE,TRUE,FALSE,2019,12,30.66666667,28.6,28.71428571,5.666666667,8.8,10.85714286,-24,-22.2,-19.42857143,-1.333333333,-4.8,-1.571428571,29.66666667,31,30.28571429,31,32.4,29.28571429,23,21.2,18.42857143,0.333333333,3.8,0.571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7571,FALSE,TRUE,FALSE,2019,12,29.33333333,27.6,30.57142857,34,33.6,38.42857143,0.333333333,0.4,8.285714286,-4.666666667,-13.8,-6.714285714,33.66666667,33.2,30.14285714,33,40.4,36.28571429,-1.333333333,-1.4,-9.285714286,3.666666667,12.8,5.714285714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7572,FALSE,TRUE,FALSE,2019,12,24.33333333,19.8,20.85714286,34.33333333,35.2,38.85714286,4,12.8,19.14285714,-13.66666667,-17,-14.85714286,30.33333333,22.4,19.71428571,37,35.8,34.71428571,-5,-13.8,-20.14285714,12.66666667,16,13.85714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7573,TRUE,TRUE,FALSE,2019,12,4.333333333,6.6,11.14285714,35,34,34.57142857,19.33333333,15.8,14.57142857,-45,-46.2,-29.57142857,15.66666667,18.2,20,48.33333333,51.8,39.71428571,-20.33333333,-16.8,-15.57142857,44,45.2,28.57142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7574,TRUE,TRUE,FALSE,2019,12,28,22.8,27,36,37,34.14285714,12.66666667,10.2,3,11,-3.8,4.428571429,23.33333333,26.8,31.14285714,16,25.6,21.57142857,-13.66666667,-11.2,-4,-12,2.8,-5.428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7575,TRUE,TRUE,FALSE,2019,12,35.33333333,35.8,33.57142857,21,23.6,20.28571429,2,3.4,-4.428571429,1.333333333,7.6,2.714285714,19,20.2,24.71428571,33,27.2,29.85714286,-3,-4.4,3.428571429,-2.333333333,-8.6,-3.714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,TRUE,TRUE,FALSE,2019,12,25,24.8,22.57142857,29.33333333,27,30.85714286,12.66666667,0.4,2.571428571,0,8,0.857142857,16.66666667,26.6,28.28571429,24,15.8,20.71428571,-13.66666667,-1.4,-3.571428571,-1,-9,-1.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7577,TRUE,TRUE,FALSE,2019,12,24,25,23,18.66666667,24.2,22.42857143,3.333333333,8.2,6.571428571,-9.666666667,-5.2,-4.571428571,15.33333333,16,15.85714286,32.66666667,29.2,26.57142857,-4.333333333,-9.2,-7.571428571,8.666666667,4.2,3.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7578,TRUE,TRUE,FALSE,2019,12,33,30.4,29.42857143,32.33333333,31.8,41.57142857,14,16.2,23.85714286,1,-1.8,-1.714285714,18.33333333,15.6,17.71428571,31,31.2,30.14285714,-15,-17.2,-24.85714286,-2,0.8,0.714285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7579,TRUE,FALSE,FALSE,2019,12,9.333333333,13.2,16.42857143,22.33333333,16,19.14285714,5.666666667,-10.6,-4.142857143,-50.33333333,-43,-35.85714286,16.66666667,26.6,23.28571429,58.66666667,55.2,51.28571429,-6.666666667,9.6,3.142857143,49.33333333,42,34.85714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7580,FALSE,TRUE,FALSE,2019,12,22.33333333,32.6,27.14285714,21.66666667,23.2,22.85714286,-6.666666667,-5,-1.142857143,-6.333333333,6.2,0.428571429,28.33333333,28.2,24,27.66666667,25.4,25.71428571,5.666666667,4,0.142857143,5.333333333,-7.2,-1.428571429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7581,TRUE,TRUE,FALSE,2019,12,25.33333333,24.8,26,26.66666667,24.8,27.57142857,-10.66666667,-1.4,-0.714285714,-14.66666667,-11,-8.857142857,37.33333333,26.2,28.28571429,39,34.8,33.85714286,9.666666667,0.4,-0.285714286,13.66666667,10,7.857142857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7582,TRUE,TRUE,FALSE,2019,12,25,32.6,28,30.66666667,34.8,36.71428571,2.333333333,12.4,9.857142857,-20,-10.6,-13,28.33333333,22.4,26.85714286,44,42.2,40,-3.333333333,-13.4,-10.85714286,19,9.6,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7583,FALSE,TRUE,FALSE,2019,12,25.66666667,27,23,33.33333333,36.6,34.42857143,-0.666666667,13.6,7.142857143,-5,-4.2,-7.571428571,34,23,27.28571429,29.66666667,30.2,29.57142857,-0.333333333,-14.6,-8.142857143,4,3.2,6.571428571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7584,TRUE,FALSE,FALSE,2019,12,11.33333333,11.6,15.42857143,41.66666667,38.2,33.71428571,14,16,14.42857143,-56,-51,-43.71428571,27.66666667,22.2,19.28571429,66.33333333,61.6,58.14285714,-15,-17,-15.42857143,55,50,42.71428571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
