,game_id,home_team,away_team
4749,4749,San Diego State,San José State
4750,4750,Louisville,NC State
4751,4751,Iowa,Wisconsin
4752,4752,Bowling Green,Miami (OH)
4753,4753,Connecticut,UCF
4754,4754,Toledo,Central Michigan
4755,4755,Northwestern,Indiana
4756,4756,Kansas,Oklahoma State
4757,4757,Kansas State,Texas
4758,4758,Minnesota,Rutgers
4759,4759,South Carolina,UMass
4760,4760,Army,North Texas
4761,4761,Boston College,Syracuse
4762,4762,Kent State,Ohio
4763,4763,Air Force,Hawai'i
4764,4764,Ball State,Akron
4765,4765,Stanford,Colorado
4766,4766,Virginia,North Carolina
4767,4767,Navy,Memphis
4768,4768,Western Michigan,Eastern Michigan
4769,4769,West Virginia,TCU
4770,4770,Nebraska,Purdue
4771,4771,Michigan,Illinois
4772,4772,Alabama,Texas A&M
4773,4773,Northern Illinois,Buffalo
4774,4774,Rice,Prairie View
4775,4775,Appalachian State,Idaho
4776,4776,Georgia State,UT Martin
4777,4777,Tulsa,Tulane
4778,4778,Missouri,Middle Tennessee
4779,4779,UCLA,Utah
4780,4780,Marshall,Charlotte
4781,4781,UNLV,Colorado State
4782,4782,Auburn,Arkansas
4783,4783,Washington,Oregon State
4784,4784,SMU,Houston
4785,4785,Florida International,Louisiana Tech
4786,4786,UT San Antonio,UTEP
4787,4787,Texas State,Louisiana
4788,4788,Cincinnati,East Carolina
4789,4789,Western Kentucky,Old Dominion
4790,4790,Maryland,Michigan State
4791,4791,Vanderbilt,Tennessee State
4792,4792,Kentucky,Mississippi State
4793,4793,New Mexico State,Georgia Southern
4794,4794,Penn State,Ohio State
4795,4795,Texas Tech,Oklahoma
4796,4796,LSU,Ole Miss
4797,4797,New Mexico,Louisiana Monroe
4798,4798,Arizona State,Washington State
4799,4799,Utah State,Fresno State
4800,4800,Nevada,Wyoming
4801,4801,Pittsburgh,Virginia Tech
4802,4802,Georgia Southern,Appalachian State
4803,4803,Toledo,Ohio
4804,4804,Buffalo,Akron
4805,4805,USC,California
4806,4806,South Florida,Navy
4807,4807,Utah State,San Diego State
4808,4808,Fresno State,Air Force
4809,4809,Michigan State,Michigan
4810,4810,Virginia,Louisville
4811,4811,Purdue,Penn State
4812,4812,UMass,Wagner
4813,4813,Missouri,Kentucky
4814,4814,Houston,UCF
4815,4815,East Carolina,Connecticut
4816,4816,Georgia Tech,Duke
4817,4817,Central Michigan,Kent State
4818,4818,Iowa State,Kansas State
4819,4819,Illinois,Minnesota
4820,4820,Oklahoma State,West Virginia
4821,4821,NC State,Boston College
4822,4822,Florida Atlantic,Western Kentucky
4823,4823,Notre Dame,Miami
4824,4824,TCU,Texas Tech
4825,4825,Temple,Cincinnati
4826,4826,Wake Forest,Army
4827,4827,Mississippi State,Samford
4828,4828,Indiana,Maryland
4829,4829,Georgia,Florida
4830,4830,Texas,Baylor
4831,4831,Eastern Michigan,Miami (OH)
4832,4832,Utah,Washington
4833,4833,Ohio State,Northwestern
4834,4834,Tulane,SMU
4835,4835,Oregon,Arizona State
4836,4836,South Alabama,Georgia State
4837,4837,UT San Antonio,North Texas
4838,4838,Arkansas State,Louisiana Monroe
4839,4839,Wyoming,Boise State
4840,4840,Oklahoma,Kansas
4841,4841,Louisiana Tech,Rice
4842,4842,Florida International,Middle Tennessee
4843,4843,Southern Mississippi,Marshall
4844,4844,Wisconsin,Nebraska
4845,4845,South Carolina,Tennessee
4846,4846,Ole Miss,Auburn
4847,4847,Texas A&M,New Mexico State
4848,4848,UTEP,Old Dominion
4849,4849,Memphis,Tulsa
4850,4850,Florida State,Clemson
4851,4851,San José State,UNLV
4852,4852,Oregon State,Washington State
4853,4853,Arizona,Stanford
4854,4854,Hawai'i,New Mexico
4855,4855,Ball State,Western Michigan
4856,4856,Northern Illinois,Bowling Green
4857,4857,Akron,Toledo
4858,4858,Ohio,Buffalo
4859,4859,Georgia State,Arkansas State
4860,4860,Iowa State,Oklahoma
4861,4861,Colorado,UCLA
4862,4862,Miami (OH),Central Michigan
4863,4863,Connecticut,Temple
4864,4864,Boise State,San José State
4865,4865,Navy,Notre Dame
4866,4866,Mississippi State,Texas A&M
4867,4867,Ole Miss,Georgia Southern
4868,4868,Rutgers,Indiana
4869,4869,Illinois,Michigan State
4870,4870,Northwestern,Wisconsin
4871,4871,Auburn,Vanderbilt
4872,4872,Boston College,Louisville
4873,4873,Army,Air Force
4874,4874,Texas Tech,Texas
4875,4875,Miami,Pittsburgh
4876,4876,North Carolina,Georgia Tech
4877,4877,Middle Tennessee,UT San Antonio
4878,4878,Wake Forest,Virginia
4879,4879,Duke,Virginia Tech
4880,4880,Minnesota,Purdue
4881,4881,Appalachian State,Texas State
4882,4882,Rice,Florida Atlantic
4883,4883,Southern Mississippi,Charlotte
4884,4884,Stanford,Oregon State
4885,4885,Colorado State,Fresno State
4886,4886,Cincinnati,BYU
4887,4887,Troy,UMass
4888,4888,Clemson,Syracuse
4889,4889,Michigan,Maryland
4890,4890,Kansas State,Oklahoma State
4891,4891,Baylor,TCU
4892,4892,Arkansas,Florida
4893,4893,SMU,Memphis
4894,4894,South Carolina,Missouri
4895,4895,Tennessee,Tennessee Tech
4896,4896,Washington State,Arizona
4897,4897,UCF,Tulane
4898,4898,Louisiana Monroe,South Alabama
4899,4899,Louisiana,Idaho
4900,4900,North Texas,Louisiana Tech
4901,4901,Western Kentucky,Florida International
4902,4902,San Diego State,Hawai'i
4903,4903,USC,Oregon
4904,4904,West Virginia,Kansas
4905,4905,NC State,Florida State
4906,4906,Old Dominion,Marshall
4907,4907,Penn State,Iowa
4908,4908,Kentucky,Georgia
4909,4909,Tulsa,East Carolina
4910,4910,UTEP,Houston Baptist
4911,4911,Ohio State,Nebraska
4912,4912,LSU,Alabama
4913,4913,New Mexico,Nevada
4914,4914,Wyoming,Utah State
4915,4915,California,Washington
4916,4916,Ball State,Eastern Michigan
4917,4917,Kent State,Western Michigan
4918,4918,Akron,Bowling Green
4919,4919,Northern Illinois,Toledo
4920,4920,Georgia Southern,Louisiana
4921,4921,Duke,North Carolina
4922,4922,Arizona State,Utah
4923,4923,Florida State,Boston College
4924,4924,Florida,South Carolina
4925,4925,Purdue,Northwestern
4926,4926,Michigan State,Rutgers
4927,4927,Kansas,Iowa State
4928,4928,Navy,Tulsa
4929,4929,East Carolina,SMU
4930,4930,UCF,Cincinnati
4931,4931,Tennessee,Kentucky
4932,4932,Texas,West Virginia
4933,4933,Oklahoma,Baylor
4934,4934,Indiana,Penn State
4935,4935,Alabama,Mississippi State
4936,4936,Syracuse,NC State
4937,4937,Buffalo,Miami (OH)
4938,4938,Virginia,Miami
4939,4939,Charlotte,Rice
4940,4940,Georgia State,Louisiana Monroe
4941,4941,Arkansas State,New Mexico State
4942,4942,BYU,Southern Utah
4943,4943,UNLV,Wyoming
4944,4944,Clemson,Pittsburgh
4945,4945,Maryland,Ohio State
4946,4946,Wisconsin,Illinois
4947,4947,Georgia,Auburn
4948,4948,Oklahoma State,Texas Tech
4949,4949,Virginia Tech,Georgia Tech
4950,4950,Missouri,Vanderbilt
4951,4951,Notre Dame,Army
4952,4952,Troy,Appalachian State
4953,4953,Houston,Tulane
4954,4954,Old Dominion,Southern Mississippi
4955,4955,Louisiana Tech,UT San Antonio
4956,4956,Western Kentucky,North Texas
4957,4957,Oregon,Stanford
4958,4958,Texas State,Idaho
4959,4959,Florida Atlantic,UTEP
4960,4960,Memphis,South Florida
4961,4961,Marshall,Middle Tennessee
4962,4962,Hawai'i,Boise State
4963,4963,Louisville,Wake Forest
4964,4964,Arkansas,LSU
4965,4965,Texas A&M,Ole Miss
4966,4966,Nebraska,Minnesota
4967,4967,Washington,USC
4968,4968,Iowa,Michigan
4969,4969,UCLA,Oregon State
4970,4970,Arizona,Colorado
4971,4971,Air Force,Colorado State
4972,4972,Utah State,New Mexico
4973,4973,Nevada,San Diego State
4974,4974,Washington State,California
4975,4975,Bowling Green,Kent State
4976,4976,Central Michigan,Ohio
4977,4977,Toledo,Ball State
4978,4978,Eastern Michigan,Northern Illinois
4979,4979,Houston,Louisville
4980,4980,Troy,Arkansas State
4981,4981,Cincinnati,Memphis
4982,4982,Boise State,UNLV
4983,4983,Rice,UTEP
4984,4984,Illinois,Iowa
4985,4985,TCU,Oklahoma State
4986,4986,Purdue,Wisconsin
4987,4987,Nebraska,Maryland
4988,4988,Michigan State,Ohio State
4989,4989,Texas A&M,UT San Antonio
4990,4990,Baylor,Kansas State
4991,4991,Army,Morgan State
4992,4992,Georgia,Louisiana
4993,4993,Georgia Tech,Virginia
4994,4994,NC State,Miami
4995,4995,Boston College,Connecticut
4996,4996,LSU,Florida
4997,4997,Utah,Oregon
4998,4998,Charlotte,Middle Tennessee
4999,4999,BYU,UMass
5000,5000,Georgia State,Georgia Southern
5001,5001,Appalachian State,Louisiana Monroe
5002,5002,Pittsburgh,Duke
5003,5003,Minnesota,Northwestern
5004,5004,North Carolina,The Citadel
5005,5005,Kansas,Texas
5006,5006,Tennessee,Missouri
5007,5007,Western Michigan,Buffalo
5008,5008,Wyoming,San Diego State
5009,5009,Notre Dame,Virginia Tech
5010,5010,Tulane,Temple
5011,5011,Iowa State,Texas Tech
5012,5012,Michigan,Indiana
5013,5013,Colorado,Washington State
5014,5014,Syracuse,Florida State
5015,5015,Nevada,Utah State
5016,5016,South Carolina,Western Carolina
5017,5017,East Carolina,Navy
5018,5018,Kentucky,Austin Peay
5019,5019,New Mexico State,Texas State
5020,5020,North Texas,Southern Mississippi
5021,5021,California,Stanford
5022,5022,Florida Atlantic,Old Dominion
5023,5023,Alabama,Chattanooga
5024,5024,Florida International,Marshall
5025,5025,SMU,South Florida
5026,5026,Wake Forest,Clemson
5027,5027,Mississippi State,Arkansas
5028,5028,South Alabama,Presbyterian College
5029,5029,Fresno State,Hawai'i
5030,5030,Auburn,Alabama A&M
5031,5031,Washington,Arizona State
5032,5032,Vanderbilt,Ole Miss
5033,5033,Rutgers,Penn State
5034,5034,West Virginia,Oklahoma
5035,5035,UCF,Tulsa
5036,5036,Colorado State,New Mexico
5037,5037,UCLA,USC
5038,5038,Oregon State,Arizona
5039,5039,San José State,Air Force
5040,5040,Ohio,Akron
5041,5041,Eastern Michigan,Central Michigan
5042,5042,Miami (OH),Ball State
5043,5043,Texas A&M,LSU
5044,5044,Memphis,Houston
5045,5045,Kent State,Northern Illinois
5046,5046,North Carolina,NC State
5047,5047,Missouri,Arkansas
5048,5048,Bowling Green,Buffalo
5049,5049,Iowa,Nebraska
5050,5050,Texas,TCU
5051,5051,Air Force,Boise State
5052,5052,Washington State,Washington
5053,5053,Southern Mississippi,Louisiana Tech
5054,5054,Western Michigan,Toledo
5055,5055,Texas Tech,Baylor
5056,5056,Tulsa,Cincinnati
5057,5057,Arizona,Arizona State
5058,5058,Georgia,Georgia Tech
5059,5059,Kansas State,Kansas
5060,5060,Indiana,Purdue
5061,5061,South Florida,UCF
5062,5062,Maryland,Rutgers
5063,5063,Ohio State,Michigan
5064,5064,Louisville,Kentucky
5065,5065,Virginia Tech,Virginia
5066,5066,Louisiana,Arkansas State
5067,5067,Northwestern,Illinois
5068,5068,Pittsburgh,Syracuse
5069,5069,Wake Forest,Boston College
5070,5070,SMU,Navy
5071,5071,Idaho,South Alabama
5072,5072,Ole Miss,Mississippi State
5073,5073,Fresno State,San José State
5074,5074,Old Dominion,Florida International
5075,5075,Miami,Duke
5076,5076,Iowa State,West Virginia
5077,5077,USC,Notre Dame
5078,5078,Penn State,Michigan State
5079,5079,Wisconsin,Minnesota
5080,5080,Alabama,Auburn
5081,5081,New Mexico State,Appalachian State
5082,5082,Connecticut,Tulane
5083,5083,Oregon State,Oregon
5084,5084,UTEP,North Texas
5085,5085,UNLV,Nevada
5086,5086,Texas State,Troy
5087,5087,Middle Tennessee,Florida Atlantic
5088,5088,Marshall,Western Kentucky
5089,5089,UT San Antonio,Charlotte
5090,5090,California,UCLA
5091,5091,Vanderbilt,Tennessee
5092,5092,Temple,East Carolina
5093,5093,Clemson,South Carolina
5094,5094,Colorado,Utah
5095,5095,Florida State,Florida
5096,5096,Stanford,Rice
5097,5097,San Diego State,Colorado State
5098,5098,BYU,Utah State
5099,5099,New Mexico,Wyoming
5100,5100,Hawai'i,UMass
5101,5101,Ohio,Western Michigan
5102,5102,Washington,Colorado
5103,5103,Western Kentucky,Louisiana Tech
5104,5104,Georgia Southern,Troy
5105,5105,Navy,Temple
5106,5106,TCU,Kansas State
5107,5107,Oklahoma,Oklahoma State
5108,5108,South Alabama,New Mexico State
5109,5109,Louisiana Monroe,Louisiana
5110,5110,West Virginia,Baylor
5111,5111,Florida,Alabama
5112,5112,Idaho,Georgia State
5113,5113,Texas State,Arkansas State
5114,5114,Wyoming,San Diego State
5115,5115,Penn State,Wisconsin
5116,5116,Virginia Tech,Clemson
5117,5117,Army,Navy
5118,5118,Colorado State,Oregon State
5119,5119,BYU,Portland State
5120,5120,UMass,Hawai'i
5121,5121,San José State,South Florida
5122,5122,Rice,Stanford
5123,5123,UCF,Florida International
5124,5124,Wake Forest,Presbyterian College
5125,5125,Toledo,Elon
5126,5126,Cincinnati,Austin Peay
5127,5127,Central Michigan,Rhode Island
5128,5128,Minnesota,Buffalo
5129,5129,Georgia State,Tennessee State
5130,5130,Utah,North Dakota
5131,5131,Oklahoma State,Tulsa
5132,5132,Connecticut,Holy Cross
5133,5133,Indiana,Ohio State
5134,5134,Arkansas,Florida A&M
5135,5135,Idaho,Sacramento State
5136,5136,Memphis,Louisiana Monroe
5137,5137,Arizona State,New Mexico State
5138,5138,Army,Fordham
5139,5139,Eastern Michigan,Charlotte
5140,5140,Syracuse,Central Connecticut
5141,5141,Colorado,Colorado State
5142,5142,Florida Atlantic,Navy
5143,5143,Rutgers,Washington
5144,5144,Wisconsin,Utah State
5145,5145,Northern Illinois,Boston College
5146,5146,Clemson,Kent State
5147,5147,Illinois,Ball State
5148,5148,Penn State,Akron
5149,5149,Michigan State,Bowling Green
5150,5150,Iowa,Wyoming
5151,5151,Texas,Maryland
5152,5152,Missouri,Missouri State
5153,5153,North Carolina,California
5154,5154,Miami,Bethune-Cookman
5155,5155,Pittsburgh,Youngstown State
5156,5156,Air Force,VMI
5157,5157,Oregon State,Portland State
5158,5158,South Carolina,NC State
5159,5159,Florida,Michigan
5160,5160,Oklahoma,UTEP
5161,5161,Notre Dame,Temple
5162,5162,UAB,Alabama A&M
5163,5163,Virginia,William & Mary
5164,5164,Northwestern,Nevada
5165,5165,Boise State,Troy
5166,5166,Texas Tech,Eastern Washington
5167,5167,Mississippi State,Charleston Southern
5168,5168,Southern Mississippi,Kentucky
5169,5169,South Florida,Stony Brook
5170,5170,USC,Western Michigan
5171,5171,Duke,North Carolina Central
5172,5172,East Carolina,James Madison
5173,5173,Old Dominion,Albany
5174,5174,Georgia,Appalachian State
5175,5175,Marshall,Miami (OH)
5176,5176,Louisiana,Southeastern Louisiana
5177,5177,North Texas,Lamar
5178,5178,Western Kentucky,Eastern Kentucky
5179,5179,Louisiana Tech,Northwestern State
5180,5180,SMU,Stephen F. Austin
5181,5181,Coastal Carolina,UMass
5182,5182,Baylor,Liberty
5183,5183,Kansas,Southeast Missouri State
5184,5184,Ohio,Hampton
5185,5185,Texas State,Houston Baptist
5186,5186,Kansas State,Central Arkansas
5187,5187,Auburn,Georgia Southern
5188,5188,San José State,Cal Poly
5189,5189,Ole Miss,South Alabama
5190,5190,Purdue,Louisville
5191,5191,Iowa State,Northern Iowa
5192,5192,Middle Tennessee,Vanderbilt
5193,5193,Tulane,Grambling
5194,5194,Alabama,Florida State
5195,5195,New Mexico,Abilene Christian
5196,5196,Nebraska,Arkansas State
5197,5197,TCU,Jackson State
5198,5198,Oregon,Southern Utah
5199,5199,San Diego State,UC Davis
5200,5200,UNLV,Howard
5201,5201,LSU,BYU
5202,5202,Fresno State,Incarnate Word
5203,5203,Washington State,Montana State
5204,5204,Arizona,Northern Arizona
5205,5205,Hawai'i,Western Carolina
5206,5206,Virginia Tech,West Virginia
5207,5207,UCLA,Texas A&M
5208,5208,Georgia Tech,Tennessee
5209,5209,North Texas,Troy
5210,5210,Georgia State,Western Kentucky
5211,5211,Oregon,Boise State
5212,5212,Colorado State,Marshall
5213,5213,Arkansas State,Middle Tennessee
5214,5214,Florida Atlantic,Akron
5215,5215,SMU,Louisiana Tech
5216,5216,Florida International,Temple
5217,5217,Ohio,UAB
5218,5218,Wyoming,Central Michigan
5219,5219,South Florida,Texas Tech
5220,5220,Army,San Diego State
5221,5221,Toledo,Appalachian State
5222,5222,Houston,Fresno State
5223,5223,West Virginia,Utah
5224,5224,Northern Illinois,Duke
5225,5225,UCLA,Kansas State
5226,5226,Florida State,Southern Mississippi
5227,5227,Boston College,Iowa
5228,5228,Purdue,Arizona
5229,5229,Missouri,Texas
5230,5230,Navy,Virginia
5231,5231,Oklahoma State,Virginia Tech
5232,5232,TCU,Stanford
5233,5233,Michigan State,Washington State
5234,5234,Texas A&M,Wake Forest
5235,5235,Arizona State,NC State
5236,5236,Northwestern,Kentucky
5237,5237,Utah State,New Mexico State
5238,5238,Ohio State,USC
5239,5239,Mississippi State,Louisville
5240,5240,Memphis,Iowa State
5241,5241,Penn State,Washington
5242,5242,Miami,Wisconsin
5243,5243,South Carolina,Michigan
5244,5244,Auburn,UCF
5245,5245,LSU,Notre Dame
5246,5246,Oklahoma,Georgia
5247,5247,Clemson,Alabama
5248,5248,Georgia,Alabama
5249,5249,Utah State,Idaho State
5250,5250,Florida International,Alcorn State
5251,5251,South Alabama,Oklahoma State
5252,5252,Purdue,Ohio
5253,5253,West Virginia,East Carolina
5254,5254,Army,Buffalo
5255,5255,Maryland,Towson
5256,5256,Kentucky,Eastern Kentucky
5257,5257,Ole Miss,UT Martin
5258,5258,Michigan,Cincinnati
5259,5259,Wisconsin,Florida Atlantic
5260,5260,North Carolina,Louisville
5261,5261,Kansas State,Charlotte
5262,5262,Duke,Northwestern
5263,5263,Iowa State,Iowa
5264,5264,Georgia Tech,Jacksonville State
5265,5265,Boston College,Wake Forest
5266,5266,Colorado,Texas State
5267,5267,Ball State,UAB
5268,5268,Michigan State,Western Michigan
5269,5269,UMass,Old Dominion
5270,5270,Penn State,Pittsburgh
5271,5271,Navy,Tulane
5272,5272,Syracuse,Middle Tennessee
5273,5273,Miami (OH),Austin Peay
5274,5274,Rutgers,Eastern Michigan
5275,5275,Kent State,Howard
5276,5276,Northern Illinois,Eastern Illinois
5277,5277,Arkansas,TCU
5278,5278,Virginia Tech,Delaware
5279,5279,Texas,San José State
5280,5280,Colorado State,Abilene Christian
5281,5281,Appalachian State,Savannah State
5282,5282,Temple,Villanova
5283,5283,Virginia,Indiana
5284,5284,Alabama,Fresno State
5285,5285,Tulsa,Louisiana
5286,5286,Wyoming,Gardner-Webb
5287,5287,Kansas,Central Michigan
5288,5288,Vanderbilt,Alabama A&M
5289,5289,Georgia Southern,New Hampshire
5290,5290,Tennessee,Indiana State
5291,5291,Oregon,Nebraska
5292,5292,UCLA,Hawai'i
5293,5293,California,Weber State
5294,5294,Bowling Green,South Dakota
5295,5295,NC State,Marshall
5296,5296,Troy,Alabama State
5297,5297,Akron,Arkansas-Pine Bluff
5298,5298,Southern Mississippi,Southern
5299,5299,Idaho,UNLV
5300,5300,Nevada,Toledo
5301,5301,Texas A&M,Nicholls
5302,5302,Clemson,Auburn
5303,5303,SMU,North Texas
5304,5304,Missouri,South Carolina
5305,5305,Louisiana Tech,Mississippi State
5306,5306,LSU,Chattanooga
5307,5307,Notre Dame,Georgia
5308,5308,Ohio State,Oklahoma
5309,5309,Illinois,Western Kentucky
5310,5310,UTEP,Rice
5311,5311,Washington,Montana
5312,5312,New Mexico,New Mexico State
5313,5313,Baylor,UT San Antonio
5314,5314,USC,Stanford
5315,5315,Oregon State,Minnesota
5316,5316,BYU,Utah
5317,5317,Arizona,Houston
5318,5318,Washington State,Boise State
5319,5319,Arizona State,San Diego State
5320,5320,Boise State,New Mexico
5321,5321,South Florida,Illinois
5322,5322,Temple,UMass
5323,5323,UTEP,Arizona
5324,5324,Memphis,UCLA
5325,5325,Pittsburgh,Oklahoma State
5326,5326,Akron,Iowa State
5327,5327,West Virginia,Delaware State
5328,5328,Ohio,Kansas
5329,5329,Michigan,Air Force
5330,5330,Texas A&M,Louisiana
5331,5331,Nebraska,Northern Illinois
5332,5332,Virginia,Connecticut
5333,5333,NC State,Furman
5334,5334,Duke,Baylor
5335,5335,UAB,Coastal Carolina
5336,5336,Colorado,Northern Colorado
5337,5337,Wake Forest,Utah State
5338,5338,Ball State,Tennessee Tech
5339,5339,Boston College,Notre Dame
5340,5340,East Carolina,Virginia Tech
5341,5341,TCU,SMU
5342,5342,Florida,Tennessee
5343,5343,Syracuse,Central Michigan
5344,5344,Old Dominion,North Carolina
5345,5345,Rutgers,Morgan State
5346,5346,Minnesota,Middle Tennessee
5347,5347,Iowa,North Texas
5348,5348,BYU,Wisconsin
5349,5349,Missouri,Purdue
5350,5350,Auburn,Mercer
5351,5351,Ohio State,Army
5352,5352,Washington State,Oregon State
5353,5353,Buffalo,Colgate
5354,5354,Oklahoma,Tulane
5355,5355,Charlotte,North Carolina A&T
5356,5356,Marshall,Kent State
5357,5357,Florida Atlantic,Bethune-Cookman
5358,5358,Alabama,Colorado State
5359,5359,Texas State,Appalachian State
5360,5360,Toledo,Tulsa
5361,5361,South Alabama,Alabama A&M
5362,5362,Western Michigan,Idaho
5363,5363,Arkansas State,Arkansas-Pine Bluff
5364,5364,Wyoming,Oregon
5365,5365,Western Kentucky,Louisiana Tech
5366,5366,UT San Antonio,Southern
5367,5367,Louisiana Monroe,Southern Mississippi
5368,5368,Mississippi State,LSU
5369,5369,Nevada,Idaho State
5370,5370,South Carolina,Kentucky
5371,5371,Georgia,Samford
5372,5372,Vanderbilt,Kansas State
5373,5373,Penn State,Georgia State
5374,5374,Northwestern,Bowling Green
5375,5375,Louisville,Clemson
5376,5376,Houston,Rice
5377,5377,New Mexico State,Troy
