game_id,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
417,0,Sun Belt,2032,"[7, 7, 0, 20]",34,0.1609898298349458,Arkansas State,False,,Big Ten,84,"[3, 9, 7, 17]",36,0.8390101701650542,Indiana,302890084,False,2010,regular,2010-10-16T12:00:00.000Z,,Memorial Stadium,3830.0,7
418,0,Big 12,142,"[6, 10, 14, 0]",30,0.610299492715526,Missouri,True,,Big 12,245,"[0, 0, 3, 6]",9,0.38970050728447403,Texas A&M,302890245,False,2010,regular,2010-10-16T12:00:00.000Z,,Kyle Field,3795.0,7
419,0,ACC,103,"[6, 0, 10, 3]",19,0.6853121589779039,Boston College,True,,ACC,52,"[7, 7, 3, 7]",24,0.3146878410220961,Florida State,302890052,False,2010,regular,2010-10-16T12:00:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697.0,7
420,0,SEC,238,"[0, 0, 0, 0]",0,4.435889238108004e-05,Vanderbilt,True,,SEC,61,"[12, 10, 21, 0]",43,0.9999556411076189,Georgia,302890061,False,2010,regular,2010-10-16T12:21:00.000Z,,Sanford Stadium,3917.0,7
421,0,Mid-American,2199,"[0, 14, 14, 7, 6]",41,0.684744555910741,Eastern Michigan,True,,Mid-American,2050,"[7, 21, 0, 7, 3]",38,0.315255444089259,Ball State,302892050,False,2010,regular,2010-10-16T13:00:00.000Z,,Scheumann Stadium,3919.0,7
422,0,Mid-American,189,"[6, 0, 8, 13]",27,0.5314428695582107,Bowling Green,True,,Mid-American,218,"[0, 14, 14, 0]",28,0.4685571304417892,Temple,302890218,False,2010,regular,2010-10-16T13:00:00.000Z,,Lincoln Financial Field,3806.0,7
423,0,ACC,2390,"[0, 14, 14, 0]",28,0.683181112640622,Miami,True,,ACC,150,"[3, 0, 7, 3]",13,0.31681888735937797,Duke,302890150,False,2010,regular,2010-10-16T13:00:00.000Z,,Wallace Wade Stadium,3982.0,7
424,0,FBS Independents,349,"[7, 10, 0, 0, 3]",20,0.715621044323391,Army,False,,Big East,164,"[0, 3, 0, 14, 6]",23,0.2843789556766089,Rutgers,302890164,False,2010,regular,2010-10-16T14:00:00.000Z,,High Point Solutions Stadium,3754.0,7
425,0,Mountain West,2439,"[3, 7, 0, 0]",10,0.004178439540744261,UNLV,True,,Mountain West,36,"[14, 20, 3, 6]",43,0.9958215604592557,Colorado State,302890036,False,2010,regular,2010-10-16T14:00:00.000Z,,Sonny Lubick Field at Hughes Stadium,3761.0,7
426,0,Mid-American,2006,"[0, 3, 0, 7]",10,0.01712332826525953,Akron,True,,Mid-American,195,"[17, 7, 7, 7]",38,0.9828766717347405,Ohio,302890195,False,2010,regular,2010-10-16T14:00:00.000Z,,Peden Stadium,3876.0,7
427,0,Mid-American,2711,"[7, 10, 0, 3]",20,0.21784380791547098,Western Michigan,False,,FBS Independents,87,"[7, 20, 14, 3]",44,0.782156192084529,Notre Dame,302890087,False,2010,regular,2010-10-16T14:30:00.000Z,,Notre Dame Stadium,3855.0,7
428,0,Conference USA,248,"[7, 7, 14, 3]",31,0.6507599647556033,Houston,True,,Conference USA,242,"[13, 14, 0, 7]",34,0.3492400352443968,Rice,302890242,False,2010,regular,2010-10-16T15:30:00.000Z,,Rice Stadium,3895.0,7
429,0,Sun Belt,2393,"[0, 7, 0, 7]",14,0.002679803880005105,Middle Tennessee,False,,ACC,59,"[7, 7, 21, 7]",42,0.9973201961199949,Georgia Tech,302890059,False,2010,regular,2010-10-16T15:30:00.000Z,,Bobby Dodd Stadium at Historic Grant Field,721.0,7
430,0,Pac-10,25,"[0, 0, 7, 7]",14,3.557425300226846e-05,California,True,,Pac-10,30,"[14, 28, 3, 3]",48,0.9999644257469977,USC,302890030,False,2010,regular,2010-10-16T15:30:00.000Z,,Los Angeles Memorial Coliseum,477.0,7
431,0,ACC,154,"[7, 7, 7, 0]",21,0.0005865939232996276,Wake Forest,True,,ACC,259,"[21, 28, 3, 0]",52,0.9994134060767004,Virginia Tech,302890259,False,2010,regular,2010-10-16T15:30:00.000Z,,Lane Stadium,3799.0,7
432,0,Mid-American,2084,"[0, 14, 0, 0]",14,0.025841549067569303,Buffalo,True,,Mid-American,2459,"[0, 21, 10, 14]",45,0.9741584509324307,Northern Illinois,302892459,False,2010,regular,2010-10-16T15:30:00.000Z,,Brigham Field at Huskie Stadium,3764.0,7
433,0,Conference USA,2567,"[7, 7, 0, 7]",21,0.30190941465292787,SMU,False,,FBS Independents,2426,"[0, 0, 14, 14]",28,0.6980905853470721,Navy,302892426,False,2010,regular,2010-10-16T15:30:00.000Z,,Navy-Marine Corps Memorial Stadium,3852.0,7
434,0,Big Ten,2294,"[7, 14, 7, 10]",38,0.08095951294290382,Iowa,True,,Big Ten,130,"[7, 0, 0, 21]",28,0.9190404870570962,Michigan,302890130,False,2010,regular,2010-10-16T15:30:00.000Z,,Michigan Stadium,3558.0,7
435,0,Big 12,251,"[10, 7, 3, 0]",20,0.6377919677195646,Texas,True,,Big 12,158,"[0, 3, 3, 7]",13,0.3622080322804354,Nebraska,302890158,False,2010,regular,2010-10-16T15:30:00.000Z,,Memorial Stadium,3834.0,7
436,0,SEC,8,"[7, 14, 14, 8]",43,0.05550317975335117,Arkansas,True,,SEC,2,"[7, 20, 10, 28]",65,0.9444968202466488,Auburn,302890002,False,2010,regular,2010-10-16T15:30:00.000Z,,Jordan-Hare Stadium,3785.0,7
437,0,Big 12,197,"[21, 3, 7, 3]",34,0.45410100653857544,Oklahoma State,True,,Big 12,2641,"[0, 14, 3, 0]",17,0.5458989934614246,Texas Tech,302892641,False,2010,regular,2010-10-16T15:30:00.000Z,,Jones AT&T Stadium,3784.0,7
438,0,Conference USA,2638,"[0, 3, 3, 0]",6,0.013565834655547282,UTEP,True,,Conference USA,5,"[0, 0, 7, 14]",21,0.9864341653444527,UAB,302890005,False,2010,regular,2010-10-16T16:00:00.000Z,,Legion Field,3803.0,7
439,0,Mountain West,252,"[0, 0, 3, 0]",3,0.0057287592826118505,BYU,True,,Mountain West,2628,"[3, 14, 0, 14]",31,0.9942712407173881,TCU,302892628,False,2010,regular,2010-10-16T16:00:00.000Z,,Amon G. Carter Stadium,3616.0,7
440,0,Western Athletic,70,"[7, 7, 7, 14]",35,0.1092672799599661,Idaho,True,,Western Athletic,2348,"[7, 10, 21, 10]",48,0.8907327200400339,Louisiana Tech,302892348,False,2010,regular,2010-10-16T16:00:00.000Z,,Joe Aillet Stadium,3776.0,7
441,0,SEC,2579,"[14, 14, 0, 0]",28,0.39718020770074347,South Carolina,True,,SEC,96,"[0, 10, 7, 14]",31,0.6028197922992565,Kentucky,302890096,False,2010,regular,2010-10-16T18:00:00.000Z,,Commonwealth Stadium,3683.0,7
442,0,ACC,153,"[17, 10, 10, 7]",44,0.8126143623592788,North Carolina,True,,ACC,258,"[3, 7, 0, 0]",10,0.18738563764072122,Virginia,302890258,False,2010,regular,2010-10-16T18:00:00.000Z,,Scott Stadium,3923.0,7
443,0,Mountain West,254,"[7, 16, 7, 0]",30,0.49765657258231677,Utah,True,,Mountain West,2751,"[0, 0, 0, 6]",6,0.5023434274176832,Wyoming,302892751,False,2010,regular,2010-10-16T18:00:00.000Z,,War Memorial Stadium,3984.0,7
444,0,Big 12,66,"[0, 0, 0, 0]",0,0.0019865423579426,Iowa State,True,,Big 12,201,"[10, 21, 14, 7]",52,0.9980134576420574,Oklahoma,302890201,False,2010,regular,2010-10-16T19:00:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,7
445,0,,2377,"[7, 3, 0, 0]",10,0.10100704360766266,McNeese,False,,SEC,99,"[7, 9, 6, 10]",32,0.8989929563923373,LSU,302890099,False,2010,regular,2010-10-16T19:00:00.000Z,,Tiger Stadium,3958.0,7
446,0,SEC,344,"[10, 0, 0, 0]",10,0.16295289247083444,Mississippi State,True,,SEC,57,"[0, 0, 7, 0]",7,0.8370471075291656,Florida,302890057,False,2010,regular,2010-10-16T19:00:00.000Z,,Ben Hill Griffin Stadium,3634.0,7
447,0,Mid-American,2309,"[14, 7, 0, 0]",21,0.3425489457488544,Kent State,True,,Mid-American,2649,"[0, 7, 17, 10]",34,0.6574510542511456,Toledo,302892649,False,2010,regular,2010-10-16T19:00:00.000Z,,Glass Bowl,3739.0,7
448,0,Sun Belt,309,"[7, 7, 0, 10]",24,0.5748479346905871,Louisiana,True,,Sun Belt,2653,"[0, 17, 0, 14]",31,0.42515206530941285,Troy,302892653,False,2010,regular,2010-10-16T19:00:00.000Z,,Veterans Memorial Stadium,3975.0,7
449,0,Conference USA,2655,"[7, 0, 10, 7]",24,0.08502848833538146,Tulane,True,,Conference USA,202,"[7, 17, 14, 14]",52,0.9149715116646185,Tulsa,302890202,False,2010,regular,2010-10-16T19:00:00.000Z,,Skelly Field at H. A. Chapman Stadium,3674.0,7
450,0,Big 12,239,"[0, 10, 11, 10]",31,0.5432733628891713,Baylor,True,,Big 12,38,"[6, 9, 0, 10]",25,0.4567266371108288,Colorado,302890038,False,2010,regular,2010-10-16T19:00:00.000Z,,Folsom Field,3726.0,7
451,0,Sun Belt,2433,"[0, 7, 0, 28]",35,,Louisiana Monroe,True,,Sun Belt,98,"[3, 14, 7, 6]",30,,Western Kentucky,302890098,False,2010,regular,2010-10-16T19:00:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796.0,7
452,0,Big Ten,194,"[0, 3, 7, 8]",18,0.12715592753033111,Ohio State,True,,Big Ten,275,"[14, 7, 0, 10]",31,0.8728440724696689,Wisconsin,302890275,False,2010,regular,2010-10-16T19:00:00.000Z,,Camp Randall Stadium,347.0,7
453,0,Sun Belt,2229,"[17, 10, 7, 0]",34,,Florida International,True,,Sun Belt,249,"[3, 0, 0, 7]",10,,North Texas,302890249,False,2010,regular,2010-10-16T19:30:00.000Z,,,,7
454,0,Pac-10,12,"[7, 7, 7, 3]",24,0.6861223001924048,Arizona,True,,Pac-10,265,"[0, 0, 7, 0]",7,0.31387769980759517,Washington State,302890265,False,2010,regular,2010-10-16T19:30:00.000Z,,Martin Stadium,3820.0,7
455,0,Mountain West,2005,"[0, 6, 6, 13]",25,0.6738058165499501,Air Force,True,,Mountain West,21,"[0, 10, 7, 10]",27,0.32619418345004986,San Diego State,302890021,False,2010,regular,2010-10-16T20:00:00.000Z,,Qualcomm Stadium,3932.0,7
456,0,Western Athletic,68,"[21, 20, 7, 0]",48,0.995403160928616,Boise State,True,,Western Athletic,23,"[0, 0, 0, 0]",0,0.0045968390713839935,San José State,302890023,False,2010,regular,2010-10-16T20:00:00.000Z,,Spartan Stadium,3935.0,7
457,0,SEC,145,"[0, 3, 7, 0]",10,0.27132133897519406,Ole Miss,True,,SEC,333,"[10, 6, 7, 0]",23,0.7286786610248059,Alabama,302890333,False,2010,regular,2010-10-16T21:00:00.000Z,,Bryant Denny Stadium,3657.0,7
458,0,Pac-10,204,"[0, 14, 7, 0, 7, 6]",34,0.23483444636190698,Oregon State,True,,Pac-10,264,"[7, 14, 0, 0, 7, 7]",35,0.765165553638093,Washington,302890264,False,2010,regular,2010-10-16T22:15:00.000Z,,Husky Stadium,3765.0,7
459,0,Western Athletic,166,"[3, 0, 0, 7]",10,0.3349148617050475,New Mexico State,True,,Western Athletic,278,"[16, 14, 0, 3]",33,0.6650851382949525,Fresno State,302890278,False,2010,regular,2010-10-16T22:30:00.000Z,,Bulldog Stadium,3660.0,7
460,0,Western Athletic,2440,"[0, 0, 7, 14]",21,0.04074255819995931,Nevada,True,,Western Athletic,62,"[14, 3, 0, 10]",27,0.9592574418000407,Hawai'i,302890062,False,2010,regular,2010-10-16T23:30:00.000Z,,Aloha Stadium,3610.0,7
461,0,Pac-10,26,"[0, 3, 3, 7]",13,0.0003278881594283023,UCLA,True,,Pac-10,2483,"[15, 17, 14, 14]",60,0.9996721118405717,Oregon,302942483,False,2010,regular,2010-10-21T21:00:00.000Z,,Autzen Stadium,3626.0,8
462,0,Big East,58,"[0, 17, 14, 7]",38,0.22531823628317305,South Florida,True,,Big East,2132,"[3, 10, 3, 14]",30,0.774681763716827,Cincinnati,302952132,False,2010,regular,2010-10-22T20:00:00.000Z,,Nippert Stadium,3854.0,8
463,0,Big East,183,"[10, 9, 0, 0]",19,0.3046137475826972,Syracuse,True,,Big East,277,"[14, 0, 0, 0]",14,0.6953862524173028,West Virginia,302960277,False,2010,regular,2010-10-23T12:00:00.000Z,,Mountaineer Field at Milan Puskar Stadium,3842.0,8
464,0,Big Ten,84,"[7, 3, 3, 0]",13,0.004117841035437553,Indiana,True,,Big Ten,356,"[10, 17, 2, 14]",43,0.9958821589645624,Illinois,302960356,False,2010,regular,2010-10-23T12:00:00.000Z,,Memorial Stadium,3832.0,8
465,0,Mid-American,218,"[21, 7, 7, 7]",42,0.9477702628154779,Temple,True,,Mid-American,2084,"[0, 0, 0, 0]",0,0.05222973718452208,Buffalo,302962084,False,2010,regular,2010-10-23T12:00:00.000Z,,UB Stadium,3965.0,8
466,0,FBS Independents,87,"[3, 7, 0, 7]",17,0.05402746582287499,Notre Dame,False,,FBS Independents,2426,"[7, 14, 14, 0]",35,0.945972534177125,Navy,302962426,True,2010,regular,2010-10-23T12:00:00.000Z,,,,8
467,0,Big Ten,127,"[0, 7, 7, 21]",35,0.47266984003306667,Michigan State,True,,Big Ten,77,"[7, 10, 7, 3]",27,0.5273301599669333,Northwestern,302960077,False,2010,regular,2010-10-23T12:00:00.000Z,,Ryan Field,3911.0,8
468,0,Big Ten,2509,"[0, 0, 0, 0]",0,1.5174158960795658e-05,Purdue,True,,Big Ten,194,"[14, 28, 0, 7]",49,0.9999848258410392,Ohio State,302960194,False,2010,regular,2010-10-23T12:00:00.000Z,,Ohio Stadium,3861.0,8
469,0,Big 12,66,"[7, 7, 7, 7]",28,0.5211134678232316,Iowa State,True,,Big 12,251,"[0, 3, 3, 15]",21,0.4788865321767684,Texas,302960251,False,2010,regular,2010-10-23T12:00:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,8
470,0,ACC,150,"[0, 0, 7, 0]",7,0.00022215340357756297,Duke,True,,ACC,259,"[14, 13, 17, 0]",44,0.9997778465964224,Virginia Tech,302960259,False,2010,regular,2010-10-23T12:00:00.000Z,,Lane Stadium,3799.0,8
471,0,Big Ten,213,"[7, 14, 3, 9]",33,0.36314651292280886,Penn State,True,,Big Ten,135,"[7, 0, 7, 7]",21,0.6368534870771911,Minnesota,302960135,False,2010,regular,2010-10-23T12:00:00.000Z,,TCF Bank Stadium,3953.0,8
472,0,Big East,164,"[7, 7, 0, 7]",21,0.001271452976399745,Rutgers,True,,Big East,221,"[7, 7, 10, 17]",41,0.9987285470236003,Pittsburgh,302960221,False,2010,regular,2010-10-23T12:00:00.000Z,,Heinz Field,3752.0,8
473,0,SEC,145,"[0, 3, 7, 14]",24,0.48983671794985495,Ole Miss,True,,SEC,8,"[14, 7, 3, 14]",38,0.510163282050145,Arkansas,302960008,False,2010,regular,2010-10-23T12:30:00.000Z,,Donald W. Reynolds Razorback Stadium Frank Broyles Field,3887.0,8
474,0,ACC,120,"[7, 14, 3, 0]",24,0.5115603233877775,Maryland,True,,ACC,103,"[0, 7, 0, 14]",21,0.48843967661222254,Boston College,302960103,False,2010,regular,2010-10-23T13:00:00.000Z,,Alumni Stadium,3615.0,8
475,0,Mid-American,195,"[7, 6, 14, 7]",34,0.5213966111786947,Ohio,True,,Mid-American,193,"[7, 0, 0, 6]",13,0.4786033888213052,Miami (OH),302960193,False,2010,regular,2010-10-23T13:00:00.000Z,,Yager Stadium,3996.0,8
476,0,Sun Belt,2226,"[0, 7, 6, 3]",16,,Florida Atlantic,True,,Sun Belt,2032,"[0, 9, 0, 28]",37,,Arkansas State,302962032,False,2010,regular,2010-10-23T13:00:00.000Z,,Centennial Bank Stadium,3625.0,8
477,0,Mountain West,2751,"[0, 10, 3, 7]",20,0.22262243872945442,Wyoming,True,,Mountain West,252,"[16, 0, 3, 6]",25,0.7773775612705456,BYU,302960252,False,2010,regular,2010-10-23T14:00:00.000Z,,LaVell Edwards Stadium,3801.0,8
478,0,Conference USA,242,"[0, 0, 7, 7]",14,0.005361299081695359,Rice,True,,Conference USA,2116,"[13, 14, 7, 7]",41,0.9946387009183046,UCF,302962116,False,2010,regular,2010-10-23T15:30:00.000Z,,Bright House Networks Stadium,3652.0,8
479,0,Conference USA,248,"[7, 17, 7, 14]",45,0.5793526650162617,Houston,True,,Conference USA,2567,"[7, 3, 7, 3]",20,0.42064733498373824,SMU,302962567,False,2010,regular,2010-10-23T15:30:00.000Z,,Gerald J. Ford Stadium,3735.0,8
480,0,Big 12,2641,"[0, 7, 7, 13]",27,0.6573306633696008,Texas Tech,True,,Big 12,38,"[7, 3, 14, 0]",24,0.3426693366303993,Colorado,302960038,False,2010,regular,2010-10-23T15:30:00.000Z,,Folsom Field,3726.0,8
481,0,Pac-10,9,"[3, 0, 7, 7]",17,0.125770260518693,Arizona State,True,,Pac-10,25,"[10, 16, 14, 10]",50,0.874229739481307,California,302960025,False,2010,regular,2010-10-23T15:30:00.000Z,,California Memorial Stadium,3831.0,8
482,0,SEC,99,"[3, 7, 0, 7]",17,0.01695217053273035,LSU,True,,SEC,2,"[7, 3, 7, 7]",24,0.9830478294672697,Auburn,302960002,False,2010,regular,2010-10-23T15:30:00.000Z,,Jordan-Hare Stadium,3785.0,8
483,0,Mid-American,2309,"[10, 17, 3, 0]",30,0.8278650327564203,Kent State,True,,Mid-American,189,"[6, 0, 0, 0]",6,0.17213496724357974,Bowling Green,302960189,False,2010,regular,2010-10-23T15:30:00.000Z,,Doyt Perry Stadium,3700.0,8
484,0,Mid-American,2711,"[7, 28, 7, 14]",56,0.8328108520404345,Western Michigan,True,,Mid-American,2006,"[0, 3, 0, 7]",10,0.16718914795956552,Akron,302962006,False,2010,regular,2010-10-23T15:30:00.000Z,,Summa Field at InfoCision Stadium,3768.0,8
485,0,Big Ten,275,"[3, 7, 14, 7]",31,0.37018741898223095,Wisconsin,True,,Big Ten,2294,"[6, 7, 7, 10]",30,0.629812581017769,Iowa,302962294,False,2010,regular,2010-10-23T15:30:00.000Z,,Kinnick Stadium,3793.0,8
486,0,Big 12,158,"[14, 17, 10, 10]",51,0.32070592106908713,Nebraska,True,,Big 12,197,"[13, 14, 7, 7]",41,0.6792940789309129,Oklahoma State,302960197,False,2010,regular,2010-10-23T15:30:00.000Z,,Boone Pickens Stadium,3646.0,8
487,0,ACC,59,"[0, 3, 10, 0]",13,0.2705244125638606,Georgia Tech,True,,ACC,228,"[10, 7, 7, 3]",27,0.7294755874361394,Clemson,302960228,False,2010,regular,2010-10-23T15:30:00.000Z,,Memorial Stadium,3836.0,8
488,0,Big East,41,"[0, 0, 0, 0]",0,0.011998339634817223,Connecticut,True,,Big East,97,"[0, 13, 10, 3]",26,0.9880016603651828,Louisville,302960097,False,2010,regular,2010-10-23T15:30:00.000Z,,Papa John's Cardinal Stadium,3873.0,8
489,0,Big 12,2306,"[7, 14, 7, 14]",42,0.03202958448439508,Kansas State,True,,Big 12,239,"[14, 17, 9, 7]",47,0.9679704155156049,Baylor,302960239,False,2010,regular,2010-10-23T15:30:00.000Z,,Floyd Casey Stadium,3724.0,8
490,0,Mid-American,2117,"[0, 7, 0, 0]",7,0.0747036501619639,Central Michigan,True,,Mid-American,2459,"[3, 6, 14, 10]",33,0.9252963498380361,Northern Illinois,302962459,False,2010,regular,2010-10-23T16:00:00.000Z,,Brigham Field at Huskie Stadium,3764.0,8
491,0,Conference USA,276,"[3, 7, 0, 0]",10,0.00811545051370366,Marshall,True,,Conference USA,151,"[7, 13, 10, 7]",37,0.9918845494862963,East Carolina,302960151,False,2010,regular,2010-10-23T16:15:00.000Z,,Dowdy-Ficklen Stadium,3699.0,8
492,0,Sun Belt,2433,"[3, 0, 0, 7]",10,0.0010568358923095378,Louisiana Monroe,True,,Sun Belt,2393,"[7, 21, 3, 7]",38,0.9989431641076905,Middle Tennessee,302962393,False,2010,regular,2010-10-23T16:30:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725.0,8
493,0,Sun Belt,98,"[3, 24, 13, 14]",54,0.563036899425637,Western Kentucky,True,,Sun Belt,309,"[0, 7, 7, 7]",21,0.4369631005743631,Louisiana,302960309,False,2010,regular,2010-10-23T17:00:00.000Z,,Cajun Field,3666.0,8
494,0,Western Athletic,166,"[0, 7, 0, 7]",14,,New Mexico State,True,,Western Athletic,70,"[17, 14, 3, 3]",37,,Idaho,302960070,False,2010,regular,2010-10-23T17:00:00.000Z,,Kibbie Dome,3791.0,8
495,0,Pac-10,265,"[0, 7, 0, 21]",28,0.0120055053332212,Washington State,True,,Pac-10,24,"[10, 14, 7, 7]",38,0.9879944946667788,Stanford,302960024,False,2010,regular,2010-10-23T17:00:00.000Z,,Stanford Stadium,3940.0,8
496,0,Western Athletic,62,"[7, 7, 17, 14]",45,0.8250314680158835,Hawai'i,True,,Western Athletic,328,"[0, 7, 0, 0]",7,0.17496853198411652,Utah State,302960328,False,2010,regular,2010-10-23T17:00:00.000Z,,Romney Stadium,3905.0,8
497,0,Mid-American,2199,"[7, 7, 7, 0]",21,0.03198643798493983,Eastern Michigan,False,,ACC,258,"[14, 3, 14, 17]",48,0.9680135620150602,Virginia,302960258,False,2010,regular,2010-10-23T18:00:00.000Z,,Scott Stadium,3923.0,8
498,0,Mountain West,36,"[0, 6, 0, 0]",6,0.08059718734007526,Colorado State,True,,Mountain West,254,"[7, 17, 21, 14]",59,0.9194028126599247,Utah,302960254,False,2010,regular,2010-10-23T18:00:00.000Z,,Rice-Eccles Stadium,587.0,8
499,0,SEC,2579,"[0, 7, 7, 7]",21,0.7091885200807562,South Carolina,True,,SEC,238,"[0, 7, 0, 0]",7,0.2908114799192438,Vanderbilt,302960238,False,2010,regular,2010-10-23T19:00:00.000Z,,Vanderbilt Stadium,3973.0,8
500,0,Conference USA,5,"[3, 7, 7, 7]",24,0.10778643017294987,UAB,False,,SEC,344,"[7, 3, 10, 9]",29,0.8922135698270501,Mississippi State,302960344,False,2010,regular,2010-10-23T19:00:00.000Z,,Davis Wade Stadium,3693.0,8
501,0,SEC,333,"[3, 10, 21, 7]",41,0.8049689756745984,Alabama,True,,SEC,2633,"[7, 3, 0, 0]",10,0.19503102432540165,Tennessee,302962633,False,2010,regular,2010-10-23T19:00:00.000Z,,Neyland Stadium,3853.0,8
502,0,Mid-American,2050,"[17, 0, 0, 7]",24,0.2009317949102679,Ball State,True,,Mid-American,2649,"[0, 17, 7, 7]",31,0.7990682050897321,Toledo,302962649,False,2010,regular,2010-10-23T19:00:00.000Z,,Glass Bowl,3739.0,8
503,0,Big 12,245,"[14, 17, 7, 7]",45,0.8670677905820894,Texas A&M,True,,Big 12,2305,"[3, 7, 0, 0]",10,0.13293220941791062,Kansas,302962305,False,2010,regular,2010-10-23T19:00:00.000Z,,Memorial Stadium,3833.0,8
504,0,SEC,61,"[14, 14, 6, 10]",44,0.42750435312102586,Georgia,True,,SEC,96,"[3, 7, 7, 14]",31,0.5724956468789741,Kentucky,302960096,False,2010,regular,2010-10-23T19:30:00.000Z,,Commonwealth Stadium,3683.0,8
505,0,ACC,153,"[3, 7, 0, 0]",10,0.021610865516568656,North Carolina,True,,ACC,2390,"[0, 13, 13, 7]",33,0.9783891344834313,Miami,302962390,False,2010,regular,2010-10-23T19:30:00.000Z,,Hard Rock Stadium,3948.0,8
506,0,Big 12,201,"[7, 7, 7, 6]",27,0.014486388785663551,Oklahoma,True,,Big 12,142,"[7, 10, 3, 16]",36,0.9855136112143364,Missouri,302960142,False,2010,regular,2010-10-23T20:00:00.000Z,,Faurot Field,3838.0,8
507,0,Western Athletic,278,"[3, 7, 17, 6]",33,0.5623470255832065,Fresno State,True,,Western Athletic,23,"[0, 0, 3, 15]",18,0.4376529744167935,San José State,302960023,False,2010,regular,2010-10-23T20:00:00.000Z,,Spartan Stadium,3935.0,8
508,0,Mountain West,2005,"[7, 0, 0, 0]",7,0.006751388220171295,Air Force,True,,Mountain West,2628,"[7, 10, 14, 7]",38,0.9932486117798287,TCU,302962628,False,2010,regular,2010-10-23T20:00:00.000Z,,Amon G. Carter Stadium,3616.0,8
509,0,Conference USA,2655,"[7, 3, 14, 10]",34,0.3987990621054335,Tulane,True,,Conference USA,2638,"[3, 7, 7, 7]",24,0.6012009378945665,UTEP,302962638,False,2010,regular,2010-10-23T21:05:00.000Z,,Sun Bowl Stadium,3946.0,8
510,0,Mountain West,21,"[7, 10, 10, 3]",30,0.6789059373788566,San Diego State,True,,Mountain West,167,"[3, 3, 7, 7]",20,0.3210940626211434,New Mexico,302960167,False,2010,regular,2010-10-23T22:00:00.000Z,,University Stadium,3971.0,8
511,0,Pac-10,264,"[7, 7, 0, 0]",14,0.03788103709739987,Washington,True,,Pac-10,12,"[10, 20, 7, 7]",44,0.9621189629026001,Arizona,302960012,False,2010,regular,2010-10-23T22:15:00.000Z,,Arizona Stadium,3619.0,8
512,0,Western Athletic,2348,"[7, 0, 6, 7]",20,0.04575727014566133,Louisiana Tech,True,,Western Athletic,68,"[14, 14, 14, 7]",49,0.9542427298543387,Boise State,302990068,False,2010,regular,2010-10-26T20:00:00.000Z,,Albertsons Stadium,3653.0,9
513,0,ACC,52,"[0, 21, 0, 3]",24,0.5013248273057483,Florida State,True,,ACC,152,"[7, 0, 14, 7]",28,0.49867517269425166,NC State,303010152,False,2010,regular,2010-10-28T19:30:00.000Z,,Carter-Finley Stadium,3670.0,9
514,0,Big East,277,"[10, 0, 3, 0, 0]",13,0.5234637706688925,West Virginia,True,,Big East,41,"[0, 3, 7, 3, 3]",16,0.47653622933110756,Connecticut,303020041,False,2010,regular,2010-10-29T20:00:00.000Z,,Rentschler Field,3892.0,9
515,0,Mid-American,2459,"[0, 13, 7, 8]",28,0.6296928112243507,Northern Illinois,True,,Mid-American,2711,"[7, 7, 0, 7]",21,0.3703071887756492,Western Michigan,303032711,False,2010,regular,2010-10-30T12:00:00.000Z,,Waldo Stadium,3980.0,9
516,0,,2678,"[0, 0, 7, 0]",7,0.005456994939683213,VMI,False,,FBS Independents,349,"[7, 12, 0, 10]",29,0.9945430050603168,Army,303030349,False,2010,regular,2010-10-30T12:00:00.000Z,,Blaik Field at Michie Stadium,3841.0,9
517,0,Big East,97,"[3, 0, 0, 0]",3,0.04941982161269731,Louisville,True,,Big East,221,"[3, 3, 7, 7]",20,0.9505801783873027,Pittsburgh,303030221,False,2010,regular,2010-10-30T12:00:00.000Z,,Heinz Field,3752.0,9
518,0,ACC,228,"[10, 0, 0, 0]",10,0.6385488053185766,Clemson,True,,ACC,103,"[3, 13, 0, 0]",16,0.36145119468142334,Boston College,303030103,False,2010,regular,2010-10-30T12:00:00.000Z,,Alumni Stadium,3615.0,9
519,0,Big Ten,77,"[0, 10, 7, 3]",20,0.5211480815554006,Northwestern,True,,Big Ten,84,"[3, 7, 0, 7]",17,0.47885191844459934,Indiana,303030084,False,2010,regular,2010-10-30T12:00:00.000Z,,Memorial Stadium,3830.0,9
520,0,ACC,2390,"[0, 0, 0, 19]",19,0.2039612028879918,Miami,True,,ACC,258,"[0, 14, 3, 7]",24,0.7960387971120082,Virginia,303030258,False,2010,regular,2010-10-30T12:00:00.000Z,,Scott Stadium,3923.0,9
521,0,Big 12,197,"[0, 7, 10, 7]",24,0.8134731929885299,Oklahoma State,True,,Big 12,2306,"[0, 7, 0, 7]",14,0.18652680701147004,Kansas State,303032306,False,2010,regular,2010-10-30T12:00:00.000Z,,Bill Snyder Family Football Stadium,3636.0,9
